simulation_time	physical_time	district_heating_grid.energy_sold_inside	district_heating_grid.energy_sold_outside	district_heating_grid.energy_bought_inside	district_heating_grid.energy_bought_outside	district_heating_grid.energy_erased_consumption	district_heating_grid.energy_erased_production	district_heating_grid.money_spent_inside	district_heating_grid.money_spent_outside	district_heating_grid.money_earned_inside	district_heating_grid.money_earned_outside	
32	2018-01-02 08:00:00	1970.1781645052508	0	1970.1781645052506	0	0.0	195.8218354947494	439.5152765876903	0	866.0106267951275	0	
33	2018-01-02 09:00:00	1755.5882035629902	0	1755.5882035629902	0	0.0	410.4117964370098	391.6436841928148	0	764.1283033902471	0	
34	2018-01-02 10:00:00	1439.5168402733775	0	1439.5168402733775	0	0.0	726.4831597266225	321.1332120129714	0	625.1961172733816	0	
35	2018-01-02 11:00:00	1155.0526133127264	0	1155.0526133127264	0	0.0	1010.9473866872736	257.6737870511124	0	500.15714976820277	0	
36	2018-01-02 12:00:00	1049.695492216189	0	1049.695492216189	0	0.0	1116.304507783811	282.6326920870182	0	631.3497336763647	0	
37	2018-01-02 13:00:00	960.1419392841321	0	960.1419392841321	0	0.0	1205.8580607158679	258.52021190697405	0	578.4539716109615	0	
38	2018-01-02 14:00:00	902.1955226810364	0	902.1955226810364	0	0.0	1263.8044773189636	242.91801884929845	0	544.2273020392299	0	
39	2018-01-02 15:00:00	881.1240984617291	0	881.1240984617291	0	0.0	1284.875901538271	237.2444941010528	0	531.7812403767821	0	
40	2018-01-02 16:00:00	881.1240984617291	0	881.1240984617291	0	0.0	1284.875901538271	237.2444941010528	0	531.7812403767821	0	
41	2018-01-02 17:00:00	1021.9640746364134	0	1021.9640746364134	0	0.0	1144.0359253635866	275.1659502899152	0	603.6339906287199	0	
42	2018-01-02 18:00:00	841.4648314666589	0	841.4648314666589	0	0.0	1324.5351685333412	226.56615406803115	0	485.6843005283283	0	
43	2018-01-02 19:00:00	830.929119357005	0	830.929119357005	0	0.0	1335.070880642995	223.7293916939083	0	479.46126969710434	0	
44	2018-01-02 20:00:00	836.196975411832	0	836.196975411832	0	0.0	1329.803024588168	225.1477728809697	0	482.57278511271636	0	
45	2018-01-02 21:00:00	825.6612633021782	0	825.6612633021782	0	0.0	1340.3387366978218	222.31101050684688	0	476.34975428149244	0	
46	2018-01-02 22:00:00	799.3219830280439	0	799.3219830280439	0	0.0	1366.6780169719561	215.21910457153976	0	460.7921772034327	0	
47	2018-01-02 23:00:00	684.8212871274936	0	684.8212871274936	0	0.0	1481.1787128725064	184.38955431798442	0	404.49700402955466	0	
48	2018-01-03 00:00:00	690.0891431823206	0	690.0891431823206	0	0.0	1475.9108568176794	153.94786425932472	0	303.3352730218228	0	
49	2018-01-03 01:00:00	669.0177189630131	0	669.0177189630131	0	0.0	1496.982281036987	149.24716611400183	0	294.0731272806984	0	
50	2018-01-03 02:00:00	653.2141507985323	0	653.2141507985323	0	0.0	1512.7858492014677	145.7216425050096	0	287.1265179748551	0	
51	2018-01-03 03:00:00	658.4820068533593	0	658.4820068533593	0	0.0	1507.5179931466407	146.89681704134034	0	289.4420544101362	0	
52	2018-01-03 04:00:00	663.7498629081862	0	663.7498629081862	0	0.0	1502.250137091814	148.0719915776711	0	291.7575908454173	0	
53	2018-01-03 05:00:00	690.0891431823206	0	690.0891431823206	0	0.0	1475.9108568176794	153.94786425932472	0	303.3352730218228	0	
54	2018-01-03 06:00:00	857.2683996311393	0	857.2683996311393	0	0.0	1308.7316003688607	191.2428858272237	0	384.3777685091734	0	
55	2018-01-03 07:00:00	857.2683996311393	0	857.2683996311393	0	0.0	1308.7316003688607	191.2428858272237	0	384.3777685091734	0	
56	2018-01-03 08:00:00	1032.4997867460675	0	1032.4997867460675	0	0.0	1133.5002132539325	230.3342091208217	0	453.8451413150936	0	
57	2018-01-03 09:00:00	902.1955226810364	0	902.1955226810364	0	0.0	1263.8044773189636	201.2654093072377	0	389.0114008747105	0	
58	2018-01-03 10:00:00	865.3205302972485	0	865.3205302972485	0	0.0	1300.6794697027515	193.03918755292267	0	372.80264582774294	0	
59	2018-01-03 11:00:00	823.1776818586335	0	823.1776818586336	0	0.0	1342.8223181413664	183.6377912622769	0	354.27835434549417	0	
60	2018-01-03 12:00:00	775.7669773651917	0	775.7669773651917	0	0.0	1390.2330226348083	208.87687035982447	0	469.550932064543	0	
61	2018-01-03 13:00:00	749.4276970910573	0	749.4276970910573	0	0.0	1416.5723029089427	201.78496442451734	0	453.9933549864832	0	
62	2018-01-03 14:00:00	749.4276970910573	0	749.4276970910573	0	0.0	1416.5723029089427	201.78496442451734	0	453.9933549864832	0	
63	2018-01-03 15:00:00	723.088416816923	0	723.088416816923	0	0.0	1442.911583183077	194.6930584892103	0	438.43577790842346	0	
64	2018-01-03 16:00:00	717.820560762096	0	717.820560762096	0	0.0	1448.179439237904	193.2746773021488	0	435.3242624928114	0	
65	2018-01-03 17:00:00	874.4641051012612	0	874.4641051012611	0	0.0	1291.535894898739	235.4512770521955	0	516.5115589915852	0	
66	2018-01-03 18:00:00	725.5719982604676	0	725.5719982604676	0	0.0	1440.4280017395324	195.3617679526799	0	417.23096138486517	0	
67	2018-01-03 19:00:00	767.7148466990825	0	767.7148466990825	0	0.0	1398.2851533009175	206.70881744917125	0	442.12308470976086	0	
68	2018-01-03 20:00:00	788.7862709183901	0	788.7862709183901	0	0.0	1377.21372908161	212.38234219741696	0	454.56914637220876	0	
69	2018-01-03 21:00:00	788.7862709183901	0	788.7862709183901	0	0.0	1377.21372908161	212.38234219741696	0	454.56914637220876	0	
70	2018-01-03 22:00:00	794.0541269732169	0	794.0541269732169	0	0.0	1371.9458730267831	213.80072338447835	0	457.68066178782067	0	
71	2018-01-03 23:00:00	684.8212871274936	0	684.8212871274936	0	0.0	1481.1787128725064	184.38955431798442	0	404.49700402955466	0	
72	2018-01-04 00:00:00	711.160567401628	0	711.160567401628	0	0.0	1454.839432598372	158.64856240464758	0	312.5974187629471	0	
73	2018-01-04 01:00:00	742.7677037305893	0	742.7677037305893	0	0.0	1423.2322962694107	165.69960962263195	0	326.49063737463365	0	
74	2018-01-04 02:00:00	763.8391279498967	0	763.8391279498967	0	0.0	1402.1608720501033	170.4003077679548	0	335.752783115758	0	
75	2018-01-04 03:00:00	763.8391279498967	0	763.8391279498967	0	0.0	1402.1608720501033	170.4003077679548	0	335.752783115758	0	
76	2018-01-04 04:00:00	763.8391279498967	0	763.8391279498967	0	0.0	1402.1608720501033	170.4003077679548	0	335.752783115758	0	
77	2018-01-04 05:00:00	769.1069840047236	0	769.1069840047236	0	0.0	1396.8930159952765	171.57548230428552	0	338.06831955103905	0	
78	2018-01-04 06:00:00	899.4112480697544	0	899.4112480697545	0	0.0	1266.5887519302455	200.64428211786952	0	402.9020599914221	0	
79	2018-01-04 07:00:00	904.6791041245813	0	904.6791041245813	0	0.0	1261.3208958754187	201.81945665420022	0	405.21759642670327	0	
80	2018-01-04 08:00:00	1095.7140594039897	0	1095.7140594039897	0	0.0	1070.2859405960103	244.4363035567903	0	481.63157853846667	0	
81	2018-01-04 09:00:00	965.4097953389589	0	965.4097953389589	0	0.0	1200.590204661041	215.36750374320636	0	416.79783809808356	0	
82	2018-01-04 10:00:00	939.0705150648246	0	939.0705150648246	0	0.0	1226.9294849351754	209.49163106155274	0	405.22015592167816	0	
83	2018-01-04 11:00:00	881.1240984617291	0	881.1240984617291	0	0.0	1284.875901538271	196.56471116191483	0	379.7492551335862	0	
84	2018-01-04 12:00:00	807.3741136941528	0	807.3741136941528	0	0.0	1358.6258863058472	217.38715748219295	0	488.2200245582146	0	
85	2018-01-04 13:00:00	765.2312652555377	0	765.2312652555377	0	0.0	1400.7687347444623	206.04010798570158	0	463.3279012333189	0	
86	2018-01-04 14:00:00	796.838401584499	0	796.838401584499	0	0.0	1369.161598415501	214.55039510807012	0	481.9969937269908	0	
87	2018-01-04 15:00:00	812.6419697489797	0	812.6419697489797	0	0.0	1353.3580302510204	218.80553866925436	0	491.33153997382664	0	
88	2018-01-04 16:00:00	802.1062576393259	0	802.1062576393259	0	0.0	1363.893742360674	215.96877629513153	0	485.1085091426027	0	
89	2018-01-04 17:00:00	958.7498019784911	0	958.7498019784911	0	0.0	1207.2501980215088	258.1453760451782	0	566.2958056413764	0	
90	2018-01-04 18:00:00	809.8576951376976	0	809.8576951376976	0	0.0	1356.1423048623024	218.05586694566267	0	467.0152080346566	0	
91	2018-01-04 19:00:00	846.7326875214857	0	846.7326875214858	0	0.0	1319.2673124785142	227.98453525509257	0	488.7958159439402	0	
92	2018-01-04 20:00:00	873.07196779562	0	873.0719677956199	0	0.0	1292.92803220438	235.07644119039963	0	504.35339302200003	0	
93	2018-01-04 21:00:00	894.1433920149275	0	894.1433920149275	0	0.0	1271.8566079850725	240.74996593864526	0	516.7994546844479	0	
94	2018-01-04 22:00:00	915.2148162342351	0	915.2148162342351	0	0.0	1250.785183765765	246.423490686891	0	529.2455163468958	0	
95	2018-01-04 23:00:00	795.446264278858	0	795.446264278858	0	0.0	1370.553735721142	214.17555924627425	0	469.83882775740574	0	
96	2018-01-05 00:00:00	790.178408224031	0	790.178408224031	0	0.0	1375.821591775969	176.2761804496084	0	347.33046529216347	0	
97	2018-01-05 01:00:00	795.446264278858	0	795.446264278858	0	0.0	1370.553735721142	177.45135498593916	0	349.6460017274445	0	
98	2018-01-05 02:00:00	816.5176884981654	0	816.5176884981654	0	0.0	1349.4823115018346	182.15205313126205	0	358.90814746856887	0	
99	2018-01-05 03:00:00	858.6605369367805	0	858.6605369367805	0	0.0	1307.3394630632195	191.55344942190783	0	377.43243895081764	0	
100	2018-01-05 04:00:00	884.9998172109149	0	884.9998172109149	0	0.0	1281.000182789085	197.42932210356145	0	389.0101211272231	0	
101	2018-01-05 05:00:00	890.2676732657417	0	890.2676732657417	0	0.0	1275.7323267342583	198.60449663989215	0	391.32565756250415	0	
102	2018-01-05 06:00:00	1015.3040812759456	0	1015.3040812759456	0	0.0	1150.6959187240545	226.4981219171454	0	453.84386156760604	0	
103	2018-01-05 07:00:00	1015.3040812759456	0	1015.3040812759456	0	0.0	1150.6959187240545	226.4981219171454	0	453.84386156760604	0	
104	2018-01-05 08:00:00	1216.8747486650082	0	1216.8747486650082	0	0.0	949.1252513349918	271.465317892397	0	534.8889165499318	0	
105	2018-01-05 09:00:00	1076.0347724903236	0	1076.0347724903236	0	0.0	1089.9652275096764	240.04616900615162	0	465.4241032389865	0	
106	2018-01-05 10:00:00	1028.6240679968814	0	1028.6240679968814	0	0.0	1137.3759320031186	229.46959817917502	0	444.58427532145663	0	
107	2018-01-05 11:00:00	986.4812195582666	0	986.4812195582666	0	0.0	1179.5187804417333	220.0682018885293	0	426.059983839208	0	
108	2018-01-05 12:00:00	949.6062271744784	0	949.6062271744784	0	0.0	1216.3937728255216	255.68344953285123	0	572.2309407797375	0	
109	2018-01-05 13:00:00	954.8740832293053	0	954.8740832293053	0	0.0	1211.1259167706949	257.10183071991264	0	575.3424561953495	0	
110	2018-01-05 14:00:00	991.7490756130933	0	991.7490756130933	0	0.0	1174.2509243869067	267.03049902934254	0	597.1230641046332	0	
111	2018-01-05 15:00:00	1002.2847877227471	0	1002.2847877227471	0	0.0	1163.715212277253	269.8672614034654	0	603.3460949358571	0	
112	2018-01-05 16:00:00	997.0169316679203	0	997.0169316679203	0	0.0	1168.9830683320797	268.448880216404	0	600.2345795202452	0	
113	2018-01-05 17:00:00	1116.7854836232973	0	1116.7854836232973	0	0.0	1049.2145163767027	300.6968116570208	0	659.6412681097352	0	
114	2018-01-05 18:00:00	883.6076799052738	0	883.6076799052738	0	0.0	1282.392320094726	237.91320356452246	0	510.57642385322396	0	
115	2018-01-05 19:00:00	820.3934072473512	0	820.3934072473512	0	0.0	1345.6065927526488	220.8926293197854	0	473.2382388658805	0	
116	2018-01-05 20:00:00	783.5184148635633	0	783.5184148635633	0	0.0	1382.4815851364367	210.96396101035555	0	451.45763095659674	0	
117	2018-01-05 21:00:00	741.3755664249481	0	741.3755664249481	0	0.0	1424.6244335750519	199.61691151386412	0	426.56550763170105	0	
118	2018-01-05 22:00:00	693.9648619315064	0	693.9648619315064	0	0.0	1472.0351380684936	186.8514808303114	0	398.5618688911935	0	
119	2018-01-05 23:00:00	532.0534615375144	0	532.0534615375144	0	0.0	1633.9465384624855	143.25649989320334	0	314.2630569768079	0	
120	2018-01-06 00:00:00	479.37490098924565	0	479.37490098924565	0	0.0	1686.6250990107544	106.9408828060958	0	210.71381561057922	0	
121	2018-01-06 01:00:00	447.76776466028434	0	447.76776466028434	0	0.0	1718.2322353397158	99.88983558811145	0	196.82059699889263	0	
122	2018-01-06 02:00:00	447.76776466028434	0	447.76776466028434	0	0.0	1718.2322353397158	99.88983558811145	0	196.82059699889263	0	
123	2018-01-06 03:00:00	453.03562071511124	0	453.03562071511124	0	0.0	1712.9643792848888	101.06501012444218	0	199.13613343417373	0	
124	2018-01-06 04:00:00	479.37490098924565	0	479.37490098924565	0	0.0	1686.6250990107544	106.9408828060958	0	210.71381561057922	0	
125	2018-01-06 05:00:00	500.44632520855305	0	500.44632520855305	0	0.0	1665.553674791447	111.64158095141867	0	219.97596135170352	0	
126	2018-01-06 06:00:00	636.0184453284107	0	636.0184453284107	0	0.0	1529.9815546715893	141.88555530133337	0	287.1252382273676	0	
127	2018-01-06 07:00:00	651.8220134928913	0	651.8220134928913	0	0.0	1514.1779865071087	145.41107891032553	0	294.0718475332109	0	
128	2018-01-06 08:00:00	662.3577256025451	0	662.3577256025451	0	0.0	1503.642274397455	147.761427982987	0	298.7029204037731	0	
129	2018-01-06 09:00:00	651.8220134928913	0	651.8220134928913	0	0.0	1514.1779865071087	145.41107891032553	0	294.0718475332109	0	
130	2018-01-06 10:00:00	620.21487716393	0	620.21487716393	0	0.0	1545.78512283607	138.36003169234118	0	280.17862892152436	0	
131	2018-01-06 11:00:00	599.1434529446226	0	599.1434529446226	0	0.0	1566.8565470553774	133.65933354701832	0	270.91648318040006	0	
132	2018-01-06 12:00:00	588.6077408349688	0	588.6077408349688	0	0.0	1577.3922591650312	158.48385708908302	0	336.3315605789543	0	
133	2018-01-06 13:00:00	567.5363166156612	0	567.5363166156612	0	0.0	1598.4636833843388	152.81033234083733	0	323.88549891650644	0	
134	2018-01-06 14:00:00	557.0006045060076	0	557.0006045060074	0	0.0	1608.9993954939926	149.97356996671448	0	317.6624680852825	0	
135	2018-01-06 15:00:00	562.2684605608346	0	562.2684605608346	0	0.0	1603.7315394391653	151.39195115377595	0	320.7739835008946	0	
136	2018-01-06 16:00:00	572.8041726704882	0	572.8041726704882	0	0.0	1593.1958273295118	154.22871352789878	0	326.9970143321184	0	
137	2018-01-06 17:00:00	583.339884780142	0	583.339884780142	0	0.0	1582.660115219858	157.0654759020216	0	333.2200451633423	0	
138	2018-01-06 18:00:00	583.339884780142	0	583.339884780142	0	0.0	1582.660115219858	157.0654759020216	0	333.2200451633423	0	
139	2018-01-06 19:00:00	588.6077408349688	0	588.6077408349688	0	0.0	1577.3922591650312	158.48385708908302	0	336.3315605789543	0	
140	2018-01-06 20:00:00	604.4113089994496	0	604.4113089994496	0	0.0	1561.5886910005504	162.73900065026731	0	345.6661068257902	0	
141	2018-01-06 21:00:00	609.6791650542764	0	609.6791650542764	0	0.0	1556.3208349457236	164.15738183732873	0	348.7776222414021	0	
142	2018-01-06 22:00:00	609.6791650542764	0	609.6791650542764	0	0.0	1556.3208349457236	164.15738183732873	0	348.7776222414021	0	
143	2018-01-06 23:00:00	484.6427570440724	0	484.6427570440724	0	0.0	1681.3572429559276	130.4910692096505	0	286.2594182363002	0	
144	2018-01-07 00:00:00	474.1070449344187	0	474.1070449344187	0	0.0	1691.8929550655812	105.76570826976506	0	208.39827917529806	0	
145	2018-01-07 01:00:00	447.76776466028434	0	447.76776466028434	0	0.0	1718.2322353397158	99.88983558811145	0	196.82059699889263	0	
146	2018-01-07 02:00:00	410.8927722764962	0	410.8927722764962	0	0.0	1755.107227723504	91.66361383379638	0	180.61184195192502	0	
147	2018-01-07 03:00:00	400.35706016684253	0	400.35706016684253	0	0.0	1765.6429398331575	89.31326476113496	0	175.98076908136284	0	
148	2018-01-07 04:00:00	426.6963404409769	0	426.6963404409769	0	0.0	1739.3036595590231	95.18913744278856	0	187.5584512577683	0	
149	2018-01-07 05:00:00	489.9106130988993	0	489.9106130988994	0	0.0	1676.0893869011006	109.29123187875723	0	215.34488848114134	0	
150	2018-01-07 06:00:00	704.50057404116	0	704.50057404116	0	0.0	1461.49942595884	157.16282427363274	0	317.2272118860218	0	
151	2018-01-07 07:00:00	809.8576951376976	0	809.8576951376976	0	0.0	1356.1423048623024	180.66631500024727	0	363.53794059164363	0	
152	2018-01-07 08:00:00	931.0183843987156	0	931.0183843987156	0	0.0	1234.9816156012844	207.69532933585384	0	416.79527860310867	0	
153	2018-01-07 09:00:00	962.625520727677	0	962.625520727677	0	0.0	1203.374479272323	214.7463765538382	0	430.68849721479523	0	
154	2018-01-07 10:00:00	883.6076799052738	0	883.6076799052738	0	0.0	1282.392320094726	197.11875850887733	0	395.95545068557885	0	
155	2018-01-07 11:00:00	767.7148466990825	0	767.7148466990825	0	0.0	1398.2851533009175	171.26491870960143	0	345.0136491093949	0	
156	2018-01-07 12:00:00	688.6970058766794	0	688.6970058766794	0	0.0	1477.3029941233206	185.43309964324996	0	395.4503534755815	0	
157	2018-01-07 13:00:00	636.0184453284107	0	636.0184453284107	0	0.0	1529.9815546715893	171.2492877726358	0	364.33519931946194	0	
158	2018-01-07 14:00:00	614.9470211091033	0	614.9470211091032	0	0.0	1551.0529788908968	165.5757630243901	0	351.8891376570141	0	
159	2018-01-07 15:00:00	620.21487716393	0	620.21487716393	0	0.0	1545.78512283607	166.99414421145153	0	355.00065307262605	0	
160	2018-01-07 16:00:00	646.5541574380644	0	646.5541574380645	0	0.0	1519.4458425619355	174.08605014675862	0	370.5582301506858	0	
161	2018-01-07 17:00:00	820.3934072473512	0	820.3934072473512	0	0.0	1345.6065927526488	220.8926293197854	0	473.2382388658805	0	
162	2018-01-07 18:00:00	1025.8397933855995	0	1025.8397933855995	0	0.0	1140.1602066144005	276.2094956151808	0	594.587340074747	0	
163	2018-01-07 19:00:00	1173.3397629207518	0	1173.3397629207518	0	0.0	992.6602370792482	315.9241688529005	0	681.7097717118816	0	
164	2018-01-07 20:00:00	1257.6254597979819	0	1257.6254597979819	0	0.0	908.3745402020181	338.6182678458832	0	731.4940183616732	0	
165	2018-01-07 21:00:00	1283.9647400721162	0	1283.964740072116	0	0.0	882.035259927884	345.7101737811903	0	747.0515954397329	0	
166	2018-01-07 22:00:00	1362.9825808945193	0	1362.9825808945193	0	0.0	803.0174191054807	366.9858915871116	0	793.7243266739122	0	
167	2018-01-07 23:00:00	1327.4997258163721	0	1327.4997258163721	0	0.0	838.5002741836279	357.4320591394775	0	784.1018847342134	0	
168	2018-01-08 00:00:00	1395.9818545291216	0	1395.9818545291218	0	0.0	770.0181454708782	311.42125212764154	0	613.6171553494887	0	
169	2018-01-08 01:00:00	1385.4461424194678	0	1385.4461424194678	0	0.0	780.5538575805322	309.07090305498014	0	608.9860824789266	0	
170	2018-01-08 02:00:00	1406.5175666387754	0	1406.5175666387754	0	0.0	759.4824333612246	313.771601200303	0	618.2482282200509	0	
171	2018-01-08 03:00:00	1448.6604150773906	0	1448.6604150773906	0	0.0	717.3395849226094	323.17299749094883	0	636.7725197022996	0	
172	2018-01-08 04:00:00	1417.053278748429	0	1417.053278748429	0	0.0	748.946721251571	316.1219502729644	0	622.879301090613	0	
173	2018-01-08 05:00:00	1401.2497105839486	0	1401.2497105839486	0	0.0	764.7502894160514	312.5964266639723	0	615.9326917847699	0	
174	2018-01-08 06:00:00	1494.6789822651913	0	1494.6789822651913	0	0.0	671.3210177348087	333.4390047232412	0	664.5576771781853	0	
175	2018-01-08 07:00:00	1457.8039898814031	0	1457.8039898814031	0	0.0	708.1960101185969	325.21278296892615	0	648.3489221312177	0	
176	2018-01-08 08:00:00	1611.9639527770237	0	1611.9639527770237	0	0.0	554.0360472229763	359.60340811720124	0	708.5541491960134	0	
177	2018-01-08 09:00:00	1418.4454160540702	0	1418.4454160540704	0	0.0	747.5545839459296	316.4325138676486	0	615.9339715322573	0	
178	2018-01-08 10:00:00	1302.552582847879	0	1302.552582847879	0	0.0	863.447417152121	290.5786740683726	0	564.9921699560733	0	
179	2018-01-08 11:00:00	1123.4454769837653	0	1123.4454769837653	0	0.0	1042.5545230162347	250.6227398331281	0	486.26393115651626	0	
180	2018-01-08 12:00:00	970.6776513937859	0	970.6776513937859	0	0.0	1195.322348606214	261.356974281097	0	584.6770024421854	0	
181	2018-01-08 13:00:00	902.1955226810364	0	902.1955226810364	0	0.0	1263.8044773189636	242.91801884929845	0	544.2273020392299	0	
182	2018-01-08 14:00:00	870.5883863520751	0	870.5883863520751	0	0.0	1295.411613647925	234.4077317269299	0	525.558209545558	0	
183	2018-01-08 15:00:00	896.9276666262095	0	896.9276666262095	0	0.0	1269.0723333737906	241.49963766223703	0	541.1157866236179	0	
184	2018-01-08 16:00:00	960.1419392841321	0	960.1419392841321	0	0.0	1205.8580607158679	258.52021190697405	0	578.4539716109615	0	
185	2018-01-08 17:00:00	1137.8569078426049	0	1137.8569078426049	0	0.0	1028.1430921573951	306.37033640526647	0	672.087329772183	0	
186	2018-01-08 18:00:00	1004.7683691662919	0	1004.7683691662919	0	0.0	1161.231630833708	270.53597086693514	0	582.141278412299	0	
187	2018-01-08 19:00:00	1099.5897781531758	0	1099.5897781531758	0	0.0	1066.4102218468242	296.06683223404065	0	638.1485558933143	0	
188	2018-01-08 20:00:00	1189.1433310852326	0	1189.1433310852326	0	0.0	976.8566689147674	320.1793124140848	0	691.0443179587176	0	
189	2018-01-08 21:00:00	1241.8218916335013	0	1241.8218916335013	0	0.0	924.1781083664987	334.363124284699	0	722.1594721148372	0	
190	2018-01-08 22:00:00	1315.5718764010776	0	1315.5718764010776	0	0.0	850.4281235989224	354.2204609035589	0	765.7206879334046	0	
191	2018-01-08 23:00:00	1259.0175971036228	0	1259.0175971036228	0	0.0	906.9824028963772	338.9931037076791	0	743.652184331258	0	
192	2018-01-09 00:00:00	1269.5533092132769	0	1269.5533092132769	0	0.0	896.4466907867231	283.21706325570426	0	558.0442809027427	0	
193	2018-01-09 01:00:00	1222.1426047198347	0	1222.1426047198347	0	0.0	943.8573952801653	272.64049242872767	0	537.2044529852128	0	
194	2018-01-09 02:00:00	1153.6604760070854	0	1153.6604760070854	0	0.0	1012.3395239929146	257.3632234564283	0	507.10247932655864	0	
195	2018-01-09 03:00:00	1079.9104912395092	0	1079.9104912395092	0	0.0	1086.0895087604908	240.91077994779818	0	474.6849692326234	0	
196	2018-01-09 04:00:00	937.6783777591836	0	937.6783777591836	0	0.0	1228.3216222408164	209.18106746686868	0	412.165485480034	0	
197	2018-01-09 05:00:00	742.7677037305893	0	742.7677037305893	0	0.0	1423.2322962694107	165.69960962263195	0	326.49063737463365	0	
198	2018-01-09 06:00:00	825.6612633021782	0	825.6612633021782	0	0.0	1340.3387366978218	184.19183860923943	0	370.4845498974869	0	
199	2018-01-09 07:00:00	941.5540965083694	0	941.5540965083694	0	0.0	1224.4459034916306	210.0456784085153	0	421.4263514736708	0	
200	2018-01-09 08:00:00	1190.5354683908736	0	1190.5354683908736	0	0.0	975.4645316091264	265.5894452107434	0	523.3112343735263	0	
201	2018-01-09 09:00:00	1086.5704845999771	0	1086.5704845999771	0	0.0	1079.4295154000229	242.396518078813	0	470.0551761095486	0	
202	2018-01-09 10:00:00	1181.391893586861	0	1181.391893586861	0	0.0	984.608106413139	263.54965973276603	0	511.7348319446083	0	
203	2018-01-09 11:00:00	1334.15971917684	0	1334.15971917684	0	0.0	831.8402808231599	297.6297212863569	0	578.88538856776	0	
204	2018-01-09 12:00:00	1444.7846963282045	0	1444.7846963282045	0	0.0	721.2153036717955	389.01128111662456	0	864.7133898472616	0	
205	2018-01-09 13:00:00	1455.3204084378583	0	1455.3204084378583	0	0.0	710.6795915621417	391.8480434907474	0	870.9364206784855	0	
206	2018-01-09 14:00:00	1402.6418478895896	0	1402.6418478895898	0	0.0	763.3581521104102	377.6642316201333	0	839.8212665223659	0	
207	2018-01-09 15:00:00	1344.6954312864939	0	1344.6954312864939	0	0.0	821.3045687135061	362.06203856245764	0	805.5945969506344	0	
208	2018-01-09 16:00:00	1307.820438902706	0	1307.820438902706	0	0.0	858.179561097294	352.13337025302775	0	783.8139890413506	0	
209	2018-01-09 17:00:00	1422.321134803256	0	1422.321134803256	0	0.0	743.678865196744	382.96292050658303	0	840.1091622152287	0	
210	2018-01-09 18:00:00	1236.5540355786745	0	1236.5540355786745	0	0.0	929.4459644213255	332.94474309763757	0	719.0479566992253	0	
211	2018-01-09 19:00:00	1273.4290279624624	0	1273.4290279624624	0	0.0	892.5709720375376	342.87341140706747	0	740.8285646085089	0	
212	2018-01-09 20:00:00	1336.643300620385	0	1336.643300620385	0	0.0	829.3566993796151	359.8939856518044	0	778.1667495958524	0	
213	2018-01-09 21:00:00	1410.393285387961	0	1410.393285387961	0	0.0	755.606714612039	379.7513222706643	0	821.7279654144197	0	
214	2018-01-09 22:00:00	1489.4111262103643	0	1489.4111262103643	0	0.0	676.5888737896357	401.0270400765856	0	868.4006966485993	0	
215	2018-01-09 23:00:00	1422.321134803256	0	1422.321134803256	0	0.0	743.678865196744	382.96292050658303	0	840.1091622152287	0	
216	2018-01-10 00:00:00	1432.8568469129098	0	1432.8568469129095	0	0.0	733.1431530870905	319.64747388195656	0	629.8259103964564	0	
217	2018-01-10 01:00:00	1459.196127187044	0	1459.196127187044	0	0.0	706.8038728129559	325.52334656361023	0	641.4035925728618	0	
218	2018-01-10 02:00:00	1480.2675514063517	0	1480.2675514063517	0	0.0	685.7324485936483	330.2240447089331	0	650.6657383139861	0	
219	2018-01-10 03:00:00	1485.5354074611787	0	1485.5354074611787	0	0.0	680.4645925388213	331.3992192452639	0	652.9812747492673	0	
220	2018-01-10 04:00:00	1517.1425437901398	0	1517.1425437901398	0	0.0	648.8574562098602	338.4502664632482	0	666.8744933609539	0	
221	2018-01-10 05:00:00	1538.2139680094472	0	1538.2139680094472	0	0.0	627.7860319905528	343.15096460857103	0	676.1366391020781	0	
222	2018-01-10 06:00:00	1721.1967926227467	0	1721.1967926227467	0	0.0	444.80320737725333	383.9715097854622	0	764.1257438952721	0	
223	2018-01-10 07:00:00	1768.6074971161888	0	1768.6074971161888	0	0.0	397.3925028838112	394.54808061243875	0	784.965571812802	0	
224	2018-01-10 08:00:00	1975.4460205600776	0	1975.4460205600776	0	0.0	190.5539794399224	440.690451124021	0	868.3261632304086	0	
225	2018-01-10 09:00:00	1776.6596277822978	0	1776.6596277822978	0	0.0	389.3403722177022	396.34438233813773	0	773.3904491313715	0	
226	2018-01-10 10:00:00	1571.2132416440495	0	1571.2132416440495	0	0.0	594.7867583559505	350.5125754212395	0	683.0845281554089	0	
227	2018-01-10 11:00:00	1323.6240070671865	0	1323.6240070671865	0	0.0	842.3759929328135	295.2793722136955	0	574.2543156971976	0	
228	2018-01-10 12:00:00	1133.9811890934188	0	1133.9811890934188	0	0.0	1032.0188109065812	305.3267910800008	0	681.133980326156	0	
229	2018-01-10 13:00:00	1065.4990603806696	0	1065.4990603806696	0	0.0	1100.5009396193304	286.88783564820244	0	640.6842799232006	0	
230	2018-01-10 14:00:00	1065.4990603806696	0	1065.4990603806696	0	0.0	1100.5009396193304	286.88783564820244	0	640.6842799232006	0	
231	2018-01-10 15:00:00	1049.695492216189	0	1049.695492216189	0	0.0	1116.304507783811	282.6326920870182	0	631.3497336763647	0	
