time;Conso_min
7906;438,6241899
7907;338,5349248
7908;248,9813719
7909;233,1778037
7910;285,8563643
7911;349,0706369
7912;349,0706369
7913;574,19631
7914;562,2684606
7915;651,8220135
7916;678,1612938
7917;709,7684301
7918;783,5184149
7919;674,285575
7920;711,1605674
7921;758,5712719
7922;800,7141203
7923;827,0534006
7924;790,1784082
7925;779,6426961
7926;931,0183844
7927;915,2148162
7928;990,3569383
7929;670,4098563
7930;491,3027504
7931;354,338493
7932;259,517084
7933;248,9813719
7934;264,78494
7935;259,517084
7936;270,0527961
7937;463,5713328
7938;372,6256426
7939;509,5899
7940;604,411309
7941;657,0898695
7942;715,0362862
7943;563,6605979
7944;474,1070449
7945;431,9641965
7946;431,9641965
7947;447,7677647
7948;463,5713328
7949;463,5713328
7950;630,7505893
7951;641,2863014
7952;530,6613242
7953;398,9649229
7954;319,947082
7955;298,8756578
7956;330,4827941
7957;351,5542184
7958;314,679226
7959;272,5363775
7960;288,3399457
7961;325,2149381
7962;372,6256426
7963;409,500635
7964;393,6970668
7965;372,6256426
7966;367,3577865
7967;237,0535225
7968;289,732083
7969;384,553492
7970;431,9641965
7971;537,3213176
7972;653,2141508
7973;658,4820069
7974;830,9291194
7975;830,9291194
7976;672,8934377
7977;530,6613242
7978;398,9649229
7979;277,8042336
7980;209,3221049
7981;167,1792564
7982;172,4471125
7983;209,3221049
7984;267,2685215
7985;341,0185063
7986;456,9113395
7987;588,6077408
7988;662,3577256
7989;683,4291498
7990;715,0362862
7991;637,4105826
7992;690,0891432
7993;700,6248553
7994;690,0891432
7995;690,0891432
7996;663,7498629
7997;669,017719
7998;841,4648315
7999;809,8576951
8000;837,5891127
8001;596,6598715
8002;543,981311
8003;438,6241899
8004;396,4813414
8005;491,3027504
8006;517,6420307
8007;475,4991822
8008;517,6420307
8009;700,6248553
8010;557,0006045
8011;604,411309
8012;636,0184453
8013;657,0898695
8014;667,6255817
8015;553,1248858
8016;579,464166
8017;621,6070145
8018;637,4105826
8019;653,2141508
8020;716,4284235
8021;737,4998477
8022;841,4648315
8023;825,6612633
8024;932,4105217
8025;702,0169926
8026;622,9991518
8027;586,1241594
8028;549,249167
8029;565,0527352
8030;596,6598715
8031;570,3205912
8032;533,4455988
8033;700,6248553
8034;636,0184453
8035;715,0362862
8036;783,5184149
8037;836,1969754
8038;873,0719678
8039;848,1248248
8040;979,8212262
8041;1037,767643
8042;1079,910491
8043;1158,928332
8044;1216,874749
8045;1280,089021
8046;1452,536134
8047;1326,107589
8048;1248,481885
8049;881,1240985
8050;765,2312653
8051;686,2134244
8052;601,9277276
8053;533,4455988
8054;533,4455988
8055;586,1241594
8056;665,1420002
8057;858,6605369
8058;804,5898391
8059;1010,036225
8060;1120,661202
8061;1220,750467
8062;1310,30402
8063;1248,481885
8064;1295,892589
8065;1327,499726
8066;1348,57115
8067;1427,588991
8068;1511,874688
8069;1496,07112
8070;1600,036103
8071;1505,214694
8072;1374,91043
8073;944,3383711
8074;770,4991213
8075;670,4098563
8076;665,1420002
8077;601,9277276
8078;601,9277276
8079;659,8741442
8080;549,249167
8081;832,3212567
8082;899,4112481
8083;873,0719678
8084;904,6791041
8085;1025,839793
8086;1089,054066
8087;953,4819459
8088;948,2140899
8089;1016,696219
8090;1106,249772
8091;1106,249772
8092;1079,910491
8093;1127,321196
8094;1294,500452
8095;1220,750467
8096;1280,089021
8097;1028,624068
8098;954,8740832
8099;886,3919545
8100;817,9098258
8101;781,0348334
8102;670,4098563
8103;575,5884473
8104;575,5884473
8105;742,7677037
8106;636,0184453
8107;852,0005436
8108;1036,375505
8109;1089,054066
8110;1089,054066
8111;990,3569383
8112;1085,178347
8113;1190,535468
8114;1259,017597
8115;1311,696158
8116;1406,517567
8117;1422,321135
8118;1531,553975
8119;1415,661141
8120;1131,196914
8121;873,0719678
8122;715,0362862
8123;588,6077408
8124;451,6434834
8125;362,0899305
8126;288,3399457
8127;225,1256731
8128;272,5363775
8129;346,2863623
8130;393,6970668
8131;530,6613242
8132;730,8398543
8133;899,4112481
8134;999,5005131
8135;948,2140899
8136;1006,160506
8137;1021,964075
8138;1043,035499
8139;1053,571211
8140;1032,499787
8141;1021,964075
8142;1162,804051
8143;1083,78621
8144;920,4826723
8145;783,5184149
8146;715,0362862
8147;646,5541574
8148;578,0720287
8149;530,6613242
8150;441,1077713
8151;377,8934986
8152;351,5542184
8153;372,6256426
8154;425,3042031
8155;509,5899
8156;641,2863014
8157;746,6434225
8158;836,1969754
8159;832,3212567
8160;958,749802
8161;1048,303355
8162;1127,321196
8163;1169,464044
8164;1195,803324
8165;1243,214029
8166;1368,250437
8167;1247,089748
8168;1243,214029
8169;939,0705151
8170;744,159841
8171;591,3920154
8172;517,6420307
8173;464,9634701
8174;396,4813414
8175;354,338493
8176;385,9456293
8177;563,6605979
8178;430,5720592
8179;557,0006045
8180;757,1791346
8181;899,4112481
8182;941,5540965
8183;848,1248248
8184;906,0712414
8185;985,0890823
8186;1016,696219
8187;1053,571211
8188;1148,39262
8189;1222,142605
8190;1352,446869
8191;1220,750467
8192;1169,464044
8193;765,2312653
8194;517,6420307
8195;396,4813414
8196;422,8206217
8197;380,6777733
8198;312,1956445
8199;549,249167
8200;754,6955531
8201;921,8748096
8202;783,5184149
8203;794,054127
8204;841,4648315
8205;931,0183844
8206;983,6969449
8207;879,7319612
8208;884,9998172
8209;911,3390975
8210;948,2140899
8211;932,4105217
8212;900,8033854
8213;958,749802
8214;1189,143331
8215;1089,054066
8216;1043,035499
8217;733,6241289
8218;559,7848791
8219;407,0170535
8220;291,1242203
8221;280,5885082
8222;301,6599324
8223;264,78494
8224;275,3206522
8225;426,6963404
8226;272,5363775
8227;351,5542184
8228;446,3756274
8229;509,5899
8230;557,0006045
8231;505,7141813
8232;611,0713024
8233;784,9105522
8234;921,8748096
8235;974,5533701
8236;1048,303355
8237;1100,981915
8238;1236,554036
8239;1110,12549
8240;1006,160506
8241;596,6598715
8242;396,4813414
8243;248,9813719
8244;159,1957961
8245;136,9083846
8246;114,6209732
8247;114,6209732
8248;136,9083846
8249;210,7142422
8250;93,77730601
8251;204,0542488
8252;383,1613547
8253;504,322044
8254;625,4827332
8255;579,464166
8256;663,7498629
8257;742,7677037
8258;774,3748401
8259;842,8569688
8260;827,0534006
8261;853,3926809
8262;1015,304081
8263;836,1969754
8264;811,2498324
8265;459,6956141
8266;233,1778037
8267;114,6209732
8268;44,5748229
8269;22,28741145
8270;35,02307513
8271;19,10349553
8272;15,91957961
8273;142,2321135
8274;114,6167073
8275;293,6078018
8276;462,1791955
8277;509,5899
8278;604,411309
8279;568,9284539
8280;605,8034463
8281;700,6248553
8282;716,4284235
8283;674,285575
8284;726,9641356
8285;853,3926809
8286;1073,250498
8287;978,4290889
8288;757,1791346
8289;578,0720287
8290;530,6613242
8291;514,8577561
8292;409,500635
8293;393,6970668
8294;441,1077713
8295;499,0541879
8296;535,9291803
8297;599,1434529
8298;672,8934377
8299;693,9648619
8300;725,5719983
8301;746,6434225
8302;804,5898391
8303;732,2319916
8304;742,7677037
8305;716,4284235
8306;695,3569992
8307;663,7498629
8308;605,8034463
8309;568,9284539
8310;678,1612938
8311;641,2863014
8312;641,2863014
8313;683,4291498
8314;667,6255817
8315;741,3755664
8316;772,9827028
8317;830,9291194
8318;883,6076799
8319;767,7148467
8320;794,054127
8321;862,5362557
8322;920,4826723
8323;967,8933768
8324;1031,107649
8325;1115,393346
8326;1131,196914
8327;1053,571211
8328;1011,428363
8329;985,0890823
8330;974,5533701
8331;974,5533701
8332;1032,499787
8333;1011,428363
8334;1078,518354
8335;1041,643362
8336;1216,874749
8337;981,2133635
8338;754,6955531
8339;575,5884473
8340;501,8384625
8341;612,4634397
8342;633,5348639
8343;517,6420307
8344;575,5884473
8345;790,1784082
8346;741,3755664
8347;873,0719678
8348;904,6791041
8349;894,143392
8350;867,8041117
8351;637,4105826
8352;484,642757
8353;431,9641965
8354;474,1070449
8355;500,4463252
8356;458,3034768
8357;453,0356207
8358;593,8755969
8359;535,9291803
8360;663,7498629
8361;443,8920459
8362;333,2670688
8363;343,8027809
8364;317,4635006
8365;184,6671234
8366;171,9314598
8367;259,517084
8368;417,5527656
8369;621,6070145
8370;362,0899305
8371;325,2149381
8372;372,6256426
8373;446,3756274
8374;472,7149076
8375;368,7499238
8376;374,0177799
8377;389,8213481
8378;453,0356207
8379;468,8391889
8380;442,4999086
8381;421,4284844
8382;509,5899
8383;425,3042031
8384;495,1784692
8385;243,7135158
8386;136,9083846
8387;50,94265474
8388;9,551747764
8389;25,47132737
8390;57,31048658
8391;114,6209732
8392;184,6671234
8393;400,3570602
8394;288,3399457
8395;341,0185063
8396;425,3042031
8397;530,6613242
8398;641,2863014
8399;595,2677342
8400;632,1427266
8401;658,4820069
8402;684,8212871
8403;669,017719
8404;658,4820069
8405;669,017719
8406;772,9827028
8407;683,4291498
8408;732,2319916
8409;428,0884777
8410;254,2492279
8411;175,1153757
8412;136,9083846
8413;140,0923005
8414;127,3566369
8415;60,49440251
8416;50,94265474
8417;131,6964014
8418;91,69336587
8419;225,1256731
8420;414,768491
8421;546,4648924
8422;630,7505893
8423;574,19631
8424;558,3927418
8425;537,3213176
8426;584,7320221
8427;611,0713024
8428;669,017719
8429;805,9819764
8430;999,5005131
8431;867,8041117
8432;827,0534006
8433;517,6420307
8434;354,338493
8435;196,3028113
8436;146,4601324
8437;98,70139356
8438;47,75873882
8439;28,65524329
8440;9,551747764
8441;42,14284844
8442;41,67880267
8443;97,94518627
8444;230,3935291
8445;330,4827941
8446;435,8399152
8447;431,9641965
8448;568,9284539
8449;669,017719
8450;611,0713024
8451;542,5891736
8452;579,464166
8453;605,8034463
8454;720,3041422
8455;625,4827332
8456;456,9113395
8457;246,1970973
8458;87,52548561
8459;33,34304214
8460;2,083940134
8461;0
8462;0
8463;0
8464;0
8465;0
8466;0
8467;0
8468;37,5109224
8469;79,18972507
8470;125,036408
8471;105,3571211
8472;147,4999695
8473;189,642818
8474;268,6606588
8475;337,1427875
8476;410,8927723
8477;463,5713328
8478;583,3398848
8479;499,0541879
8480;383,1613547
8481;209,3221049
8482;72,93790467
8483;12,5036408
8484;0
8485;0
8486;0
8487;0
8488;0
8489;0
8490;0
8491;0
8492;22,92334147
8493;77,10578494
8494;125,036408
8495;68,48212871
8496;142,2321135
8497;331,8749315
8498;563,6605979
8499;621,6070145
8500;637,4105826
8501;669,017719
8502;672,8934377
8503;514,8577561
8504;542,5891736
8505;238,4456598
8506;120,988805
8507;35,02307513
8508;0
8509;0
8510;0
8511;0
8512;0
8513;0
8514;0
8515;0
8516;47,93062307
8517;182,9828246
8518;430,5720592
8519;405,6249162
8520;463,5713328
8521;547,8570297
8522;605,8034463
8523;658,4820069
8524;737,4998477
8525;748,0355598
8526;799,321983
8527;630,7505893
8528;568,9284539
8529;222,6420916
8530;95,51747764
8531;25,47132737
8532;6,367831843
8533;0
8534;0
8535;0
8536;0
8537;47,41070449
8538;85,44154547
8539;225,1256731
8540;388,4292108
8541;483,2506197
8542;551,7327485
8543;521,5177494
8544;589,9998781
8545;632,1427266
8546;632,1427266
8547;684,8212871
8548;779,6426961
8549;774,3748401
8550;899,4112481
8551;836,1969754
8552;805,9819764
8553;438,6241899
8554;259,517084
8555;159,1957961
8556;120,988805
8557;127,3566369
8558;105,0692254
8559;108,2531413
8560;133,7244687
8561;242,3213785
8562;130,3042641
8563;293,6078018
8564;546,4648924
8565;704,500574
8566;788,7862709
8567;711,1605674
8568;758,5712719
8569;827,0534006
8570;884,9998172
8571;937,6783778
8572;958,749802
8573;953,4819459
8574;1004,768369
8575;873,0719678
8576;895,5355293
8577;528,1777428
8578;349,0706369
8579;233,1778037
8580;233,1778037
8581;343,8027809
8582;359,606349
8583;417,5527656
8584;522,9098867
8585;684,8212871
8586;520,1256121
8587;541,1970363
8588;557,0006045
8589;636,0184453
8590;688,6970059
8591;542,5891736
8592;537,3213176
8593;526,7856055
8594;516,2498934
8595;537,3213176
8596;563,6605979
8597;568,9284539
8598;683,4291498
8599;636,0184453
8600;721,6962795
8601;433,3563338
8602;306,9277885
8603;243,7135158
8604;184,6671234
8605;243,7135158
8606;364,8742051
8607;464,9634701
8608;480,7670383
8609;563,6605979
8610;404,2327789
8611;472,7149076
8612;525,3934682
8613;541,1970363
8614;572,8041727
8615;484,642757
8616;500,4463252
8617;510,9820373
8618;537,3213176
8619;563,6605979
8620;611,0713024
8621;647,9462947
8622;746,6434225
8623;678,1612938
8624;572,8041727
8625;504,322044
8626;535,9291803
8627;625,4827332
8628;625,4827332
8629;567,5363166
8630;435,8399152
8631;325,2149381
8632;356,8220744
8633;383,1613547
8634;372,6256426
8635;430,5720592
8636;599,1434529
8637;741,3755664
8638;867,8041117
8639;790,1784082
8640;832,3212567
8641;906,0712414
8642;895,5355293
8643;884,9998172
8644;953,4819459
8645;1011,428363
8646;1025,839793
8647;762,4469906
8648;462,1791955
8649;225,1256731
8650;95,86124614
8651;35,42698227
8652;0
8653;0
8654;0
8655;62,51820401
8656;325,2149381
8657;493,7863318
8658;557,0006045
8659;599,1434529
8660;651,8220135
8661;678,1612938
8662;715,0362862
8663;663,7498629
8664;721,6962795
8665;795,4462643
8666;874,4641051
8667;958,749802
8668;979,8212262
8669;969,2855141
8670;1020,571937
8671;778,2505588
8672;690,0891432
8673;291,1242203
8674;120,988805
8675;35,02307513
8676;0
8677;0
8678;0
8679;0
8680;0
8681;94,82140899
8682;66,68608427
8683;161,9114004
8684;393,6970668
8685;488,5184758
8686;562,2684606
8687;516,2498934
8688;579,464166
8689;611,0713024
8690;647,9462947
8691;732,2319916
8692;863,928393
8693;974,5533701
8694;1078,518354
8695;904,6791041
8696;858,6605369
8697;580,8563033
8698;601,9277276
8699;675,6777123
8700;638,8027199
8701;596,6598715
8702;638,8027199
8703;691,4812805
8704;775,7669774
8705;863,928393
8706;572,8041727
8707;630,7505893
8708;778,2505588
8709;873,0719678
8710;909,9469602
8711;827,0534006
8712;853,3926809
8713;869,196249
8714;884,9998172
8715;858,6605369
8716;827,0534006
8717;805,9819764
8718;883,6076799
8719;772,9827028
8720;853,3926809
8721;812,6419697
8722;749,4276971
8723;670,4098563
8724;665,1420002
8725;522,9098867
8726;475,4991822
8727;496,5706065
8728;512,3741746
8729;763,8391279
8730;804,5898391
8731;909,9469602
8732;999,5005131
8733;1057,44693
8734;1078,518354
8735;1006,160506
8736;1058,839067
8737;1058,839067
8738;1069,374779
8739;1153,660476
8740;1169,464044
8741;1153,660476
8742;1252,357604
8743;1046,911218
8744;974,5533701
8745;712,5527047
8746;586,1241594
8747;565,0527352
8748;496,5706065
8749;354,338493
8750;327,9992127
8751;375,4099172
8752;449,159902
8753;684,8212871
8754;630,7505893
8755;683,4291498
8756;804,5898391
8757;962,6255207
8758;1015,304081
8759;921,8748096
