simulation_time	physical_time	heat_pump.LVE.energy	heat_pump.LVE.money	heat_pump.LTH.energy	heat_pump.LTH.money	combined_heat_power.LPG.energy	combined_heat_power.LPG.money	combined_heat_power.LVE.energy	combined_heat_power.LVE.money	combined_heat_power.LTH.energy	combined_heat_power.LTH.money	flexible_loads.LVE.energy	flexible_loads.LVE.money	PV_field_1.LVE.energy	PV_field_1.LVE.money	PV_field_2.LVE.energy	PV_field_2.LVE.money	WT_field_1.LVE.energy	WT_field_1.LVE.money	WT_field_2.LVE.energy	WT_field_2.LVE.money	Heat_storage.LTH.energy	Heat_storage.LTH.money	space_heating.LTH.energy	space_heating.LTH.money	
7269	2021-10-30 21:00:00	1850.0	0.2	-6019.879475992254	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-269.257267214079	0.06	-269.257267214079	0.06	1.949644184205681	0.08	9033.526239631148	0.08	
7270	2021-10-30 22:00:00	1850.0	0.2	-6136.529404325748	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-160.56417169302605	0.06	-160.56417169302605	0.06	1.9511506315565816	0.08	9320.240147919772	0.08	
7271	2021-10-30 23:00:00	1850.0	0.2	-6251.393371103109	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-88.1716660347318	0.06	-88.1716660347318	0.06	1.9526570789687532	0.08	6809.455321854802	0.08	
7272	2021-10-31 00:00:00	1850.0	0.2	-6209.246610561348	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-58.10509868059925	0.06	-58.10509868059925	0.06	1.952054500028393	0.08	6809.455321854802	0.08	
7273	2021-10-31 01:00:00	1850.0	0.2	-6401.972947128148	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-36.881681840679185	0.06	-36.881681840679185	0.06	1.9547661052600138	0.08	6666.09836771049	0.08	
7274	2021-10-31 02:00:00	1850.0	0.2	-6580.767164948549	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-21.26980363359622	0.06	-21.26980363359622	0.06	1.9574777105529058	0.08	7454.561615504203	0.08	
7275	2021-10-31 03:00:00	1850.0	0.2	-6599.601124241447	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-40.096765907201906	0.06	-40.096765907201906	0.06	1.9604906052547066	0.08	8099.667909153606	0.08	
7276	2021-10-31 04:00:00	1850.0	0.2	-6532.427352327998	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-68.15228593126204	0.06	-68.15228593126204	0.06	1.9625996315459673	0.08	8171.346386225761	0.08	
7277	2021-10-31 05:00:00	1850.0	0.18	-6467.188806772357	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-109.79624125966184	0.04	-109.79624125966184	0.04	1.965009947368679	0.08	7812.954000864982	0.08	
7278	2021-10-31 06:00:00	1850.0	0.18	-6413.87596242679	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-141.61769403243287	0.04	-141.61769403243287	0.04	1.967118973721211	0.08	10395.417304002109	0.08	
7279	2021-10-31 07:00:00	1850.0	0.18	-6490.0371686347435	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-629.7692039804688	0.04	-629.7692039804688	0.04	-177.9929977037877	0.04	-177.9929977037877	0.04	1.9641060789581388	0.08	10323.738826929955	0.08	
7280	2021-10-31 08:00:00	1850.0	0.18	-6580.408617980463	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-223.59133428168005	0.04	-223.59133428168005	0.04	1.961093184195067	0.08	11038.48546911199	0.08	
7281	2021-10-31 09:00:00	1850.0	0.2	-6603.694587791505	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2953.142035746875	0.06	-2953.142035746875	0.06	-121.08655400157384	0.06	-121.08655400157384	0.06	1.958080289493266	0.08	7165.809578676063	0.08	
7282	2021-10-31 10:00:00	1849.9999999999998	0.2	-6112.290335580548	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3775.631858567969	0.06	-3775.631858567969	0.06	-58.09704900646539	0.06	-58.09704900646539	0.06	1.9508493420864015	0.08	6592.381762098817	0.08	
7283	2021-10-31 11:00:00	1850.0	0.2	-5577.19821537405	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4179.860200424218	0.06	-4179.860200424218	0.06	-23.45304786622334	0.06	-23.45304786622334	0.06	1.9436183947408083	0.08	5588.883083088636	0.08	
7284	2021-10-31 12:00:00	1849.9999999999998	0.2	-5034.27495501819	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4231.79539615	0.06	-4231.79539615	0.06	-0.8536429372652186	0.06	-0.8536429372652186	0.06	1.936387447395215	0.08	4585.384404078453	0.08	
7285	2021-10-31 13:00:00	1850.0	0.2	-4671.432566404462	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3871.3425146218747	0.06	-3871.3425146218747	0.06	0	0	0	0	1.930964236809431	0.08	4370.348972861986	0.08	
7286	2021-10-31 14:00:00	1850.0	0.2	-4621.932413426283	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3125.1970456179693	0.06	-3125.1970456179693	0.06	0	0	0	0	1.9255410263461894	0.08	4442.027449934143	0.08	
7287	2021-10-31 15:00:00	1850.0	0.2	-4784.102138769011	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2379.2959228468753	0.06	-2379.2959228468753	0.06	0	0	0	0	1.9201178157604055	0.08	4513.705927006299	0.08	
7288	2021-10-31 16:00:00	1849.9999999999998	0.2	-4630.570773743715	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-1290.0922907992185	0.06	-1290.0922907992185	0.06	0	0	0	0	1.9252397368760095	0.08	4872.0983123670785	0.08	
7289	2021-10-31 17:00:00	1850.0	0.18	-4658.348827096463	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-59.39994479999999	0.04	-59.39994479999999	0.04	0	0	0	0	1.930662947339251	0.08	8816.452679875165	0.08	
7290	2021-10-31 18:00:00	1850.0	0.18	-4989.491808625544	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	1.9357848683935837	0.08	8388.419945981746	0.08	
7291	2021-10-31 19:00:00	1850.0	0.18	-5329.663946182743	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	1.940304210507556	0.08	8961.847762558991	0.08	
7292	2021-10-31 20:00:00	1850.0	0.18	-5685.75292284742	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	1.9451248420917087	0.08	9535.27557913624	0.08	
7293	2021-10-31 21:00:00	1850.0	0.2	-6019.879475992254	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.949644184205681	0.08	10037.02491864133	0.08	
7294	2021-10-31 22:00:00	1850.0	0.2	-6136.529404325748	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.9511506315565816	0.08	10252.060349857797	0.08	
7295	2021-10-31 23:00:00	1850.0	0.2	-6251.393371103109	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.9526570789687532	0.08	7096.169230143424	0.08	
7296	2021-11-01 00:00:00	1850.0	0.2	-5573.249816165013	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0526851842326947	0.08	7669.597046720671	0.08	
7297	2021-11-01 01:00:00	1850.0	0.2	-5533.984142454252	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0532877631730546	0.08	9103.166588163787	0.08	
7298	2021-11-01 02:00:00	1850.0	0.2	-5387.360711400452	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-1.6814029541769002	0.06	-1.6814029541769002	0.06	2.054191631583595	0.08	9819.951358885344	0.08	
7299	2021-11-01 03:00:00	1850.0	0.2	-5356.463015478428	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-6.634790851487889	0.06	-6.634790851487889	0.06	2.0547942105239554	0.08	9604.915927668877	0.08	
7300	2021-11-01 04:00:00	1850.0	0.2	-5248.324638857694	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-14.199449312437217	0.06	-14.199449312437217	0.06	2.056903236815216	0.08	9819.951358885344	0.08	
7301	2021-11-01 05:00:00	1850.0	0.18	-5155.688401040938	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-24.706461863831688	0.04	-24.706461863831688	0.04	2.0587109736975675	0.08	11110.16394618415	0.08	
7302	2021-11-01 06:00:00	1850.0	0.18	-5045.4694431719045	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-39.90461790547002	0.04	-39.90461790547002	0.04	2.060819999988828	0.08	15054.518313692237	0.08	
7303	2021-11-01 07:00:00	1850.0	0.18	-5171.127774010397	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1.8018501875	0.04	-1.8018501875	0.04	-60.57282341843115	0.04	-60.57282341843115	0.04	2.0584096842273873	0.08	15054.518313692237	0.08	
7304	2021-11-01 08:00:00	1850.0	0.18	-5294.667623634378	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1006.8314905468751	0.04	-1006.8314905468751	0.04	-134.86161709657935	0.04	-134.86161709657935	0.04	2.0559993684046756	0.08	16055.978864162898	0.08	
7305	2021-11-01 09:00:00	1850.0	0.2	-5481.273862271189	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2167.0559036875	0.06	-2167.0559036875	0.06	-102.85234102159473	0.06	-102.85234102159473	0.06	2.0535890526432348	0.08	12326.65992787128	0.08	
7306	2021-11-01 10:00:00	1850.0	0.2	-5583.1579814834695	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3084.873209521875	0.06	-3084.873209521875	0.06	-76.90579595584263	0.06	-76.90579595584263	0.06	2.047261973708182	0.08	10391.341046923073	0.08	
7307	2021-11-01 11:00:00	1849.9999999999998	0.2	-5636.407755452803	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3444.032499411719	0.06	-3444.032499411719	0.06	-56.15830066397312	0.06	-56.15830066397312	0.06	2.041236184243309	0.08	8025.951303541933	0.08	
7308	2021-11-01 12:00:00	1850.0	0.2	-5674.301752570926	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3394.5135217875004	0.06	-3394.5135217875004	0.06	-31.882953922265674	0.06	-31.882953922265674	0.06	2.0349091052469848	0.08	7237.488055748217	0.08	
7309	2021-11-01 13:00:00	1849.9999999999998	0.2	-5696.264526980238	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3098.984115196876	0.06	-3098.984115196876	0.06	-15.542678088052538	0.06	-15.542678088052538	0.06	2.031293631604824	0.08	6520.703285026659	0.08	
7310	2021-11-01 14:00:00	1849.9999999999998	0.2	-5719.985899647947	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2304.9877910054693	0.06	-2304.9877910054693	0.06	-5.735907909669336	0.06	-5.735907909669336	0.06	2.0276781579013914	0.08	5803.918514305102	0.08	
7311	2021-11-01 15:00:00	1850.0	0.2	-5736.769413810385	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-1660.8656431992192	0.06	-1660.8656431992192	0.06	0	0	0	0	2.024363973668139	0.08	5803.918514305102	0.08	
7312	2021-11-01 16:00:00	1850.0	0.2	-5702.194870147166	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-307.6439422875	0.06	-307.6439422875	0.06	0	0	0	0	2.0303897631330123	0.08	6520.703285026659	0.08	
7313	2021-11-01 17:00:00	1850.0	0.18	-5666.18957046577	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0364155526591565	0.08	11325.199377400617	0.08	
7314	2021-11-01 18:00:00	1850.0	0.18	-5625.185711791627	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0424413421240293	0.08	11972.343799589537	0.08	
7315	2021-11-01 19:00:00	1850.0	0.18	-5599.936113553979	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0451529473556502	0.08	13262.55638688834	0.08	
7316	2021-11-01 20:00:00	1849.9999999999998	0.18	-5581.50662059706	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0481658421187223	0.08	13692.627249321278	0.08	
7317	2021-11-01 21:00:00	1850.0	0.2	-5576.552537937831	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0508774474116143	0.08	13835.984203465589	0.08	
7318	2021-11-01 22:00:00	1850.0	0.2	-5572.699362536209	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.052986473702875	0.08	13835.984203465589	0.08	
7319	2021-11-01 23:00:00	1850.0	0.2	-5325.565319556402	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0553967894643153	0.08	10465.057652534748	0.08	
7320	2021-11-02 00:00:00	1850.0	0.2	-5573.249816165013	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0526851842326947	0.08	11755.27023983355	0.08	
7321	2021-11-02 01:00:00	1850.0	0.2	-5533.984142454252	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0532877631730546	0.08	13403.875212493134	0.08	
7322	2021-11-02 02:00:00	1850.0	0.2	-5387.360711400452	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.054191631583595	0.08	13117.161304204512	0.08	
7323	2021-11-02 03:00:00	1850.0	0.2	-5356.463015478428	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0547942105239554	0.08	11611.91328568924	0.08	
7324	2021-11-02 04:00:00	1850.0	0.2	-5248.324638857694	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.056903236815216	0.08	11110.16394618415	0.08	
7325	2021-11-02 05:00:00	1850.0	0.18	-5155.688401040938	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0587109736975675	0.08	11898.627193977863	0.08	
7326	2021-11-02 06:00:00	1850.0	0.18	-5045.4694431719045	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.060819999988828	0.08	15556.267653197327	0.08	
7327	2021-11-02 07:00:00	1850.0	0.18	-5171.127774010397	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1.8018501875	0.04	-1.8018501875	0.04	0	0	0	0	2.0584096842273873	0.08	15986.338515630261	0.08	
7328	2021-11-02 08:00:00	1850.0	0.18	-5294.667623634378	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1006.8314905468751	0.04	-1006.8314905468751	0.04	0	0	0	0	2.0559993684046756	0.08	16486.049726595833	0.08	
7329	2021-11-02 09:00:00	1850.0	0.2	-5481.273862271189	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2167.0559036875	0.06	-2167.0559036875	0.06	0	0	0	0	2.0535890526432348	0.08	11538.196680077566	0.08	
7330	2021-11-02 10:00:00	1850.0	0.2	-5583.1579814834695	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3084.873209521875	0.06	-3084.873209521875	0.06	0	0	0	0	2.047261973708182	0.08	9172.806936696426	0.08	
7331	2021-11-02 11:00:00	1849.9999999999998	0.2	-5636.407755452803	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3444.032499411719	0.06	-3444.032499411719	0.06	0	0	0	0	2.041236184243309	0.08	6879.095670387438	0.08	
7332	2021-11-02 12:00:00	1850.0	0.2	-5674.301752570926	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3394.5135217875004	0.06	-3394.5135217875004	0.06	0	0	0	0	2.0349091052469848	0.08	6162.31089966588	0.08	
7333	2021-11-02 13:00:00	1849.9999999999998	0.2	-5696.264526980238	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3098.984115196876	0.06	-3098.984115196876	0.06	0	0	0	0	2.031293631604824	0.08	6520.703285026659	0.08	
7334	2021-11-02 14:00:00	1849.9999999999998	0.2	-5719.985899647947	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2304.9877910054693	0.06	-2304.9877910054693	0.06	0	0	0	0	2.0276781579013914	0.08	6879.095670387438	0.08	
7335	2021-11-02 15:00:00	1850.0	0.2	-5736.769413810385	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-1660.8656431992192	0.06	-1660.8656431992192	0.06	0	0	0	0	2.024363973668139	0.08	7309.166532820374	0.08	
7336	2021-11-02 16:00:00	1850.0	0.2	-5702.194870147166	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-307.6439422875	0.06	-307.6439422875	0.06	0	0	0	0	2.0303897631330123	0.08	7667.558918181154	0.08	
7337	2021-11-02 17:00:00	1850.0	0.18	-5666.18957046577	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0364155526591565	0.08	11181.842423256308	0.08	
7338	2021-11-02 18:00:00	1850.0	0.18	-5625.185711791627	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0424413421240293	0.08	10825.488166435045	0.08	
7339	2021-11-02 19:00:00	1850.0	0.18	-5599.936113553979	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0451529473556502	0.08	11470.594460084445	0.08	
7340	2021-11-02 20:00:00	1849.9999999999998	0.18	-5581.50662059706	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0481658421187223	0.08	11255.559028867978	0.08	
7341	2021-11-02 21:00:00	1850.0	0.2	-5576.552537937831	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0508774474116143	0.08	11112.202074723666	0.08	
7342	2021-11-02 22:00:00	1850.0	0.2	-5572.699362536209	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.052986473702875	0.08	11613.951414228755	0.08	
7343	2021-11-02 23:00:00	1850.0	0.2	-5325.565319556402	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0553967894643153	0.08	9246.523542308096	0.08	
7344	2021-11-03 00:00:00	1850.0	0.2	-5573.249816165013	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0526851842326947	0.08	9891.629835957501	0.08	
7345	2021-11-03 01:00:00	1850.0	0.2	-5533.984142454252	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0532877631730546	0.08	10966.806992039837	0.08	
7346	2021-11-03 02:00:00	1850.0	0.2	-5387.360711400452	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.054191631583595	0.08	12400.376533482955	0.08	
7347	2021-11-03 03:00:00	1850.0	0.2	-5356.463015478428	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0547942105239554	0.08	13618.910643709603	0.08	
7348	2021-11-03 04:00:00	1850.0	0.2	-5248.324638857694	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.056903236815216	0.08	14479.052368575472	0.08	
7349	2021-11-03 05:00:00	1850.0	0.18	-5155.688401040938	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0587109736975675	0.08	15195.83713929703	0.08	
7350	2021-11-03 06:00:00	1850.0	0.18	-5045.4694431719045	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.060819999988828	0.08	20358.725617031767	0.08	
7351	2021-11-03 07:00:00	1850.0	0.18	-5171.127774010397	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1.8018501875	0.04	-1.8018501875	0.04	0	0	0	0	2.0584096842273873	0.08	21433.902773114103	0.08	
7352	2021-11-03 08:00:00	1850.0	0.18	-5294.667623634378	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1006.8314905468751	0.04	-1006.8314905468751	0.04	0	0	0	0	2.0559993684046756	0.08	21718.578552863208	0.08	
7353	2021-11-03 09:00:00	1850.0	0.2	-5481.273862271189	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2167.0559036875	0.06	-2167.0559036875	0.06	0	0	0	0	2.0535890526432348	0.08	16985.76093756141	0.08	
7354	2021-11-03 10:00:00	1850.0	0.2	-5583.1579814834695	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3084.873209521875	0.06	-3084.873209521875	0.06	0	0	0	0	2.047261973708182	0.08	14477.014240035955	0.08	
7355	2021-11-03 11:00:00	1849.9999999999998	0.2	-5636.407755452803	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3444.032499411719	0.06	-3444.032499411719	0.06	0	0	0	0	2.041236184243309	0.08	12541.69535908775	0.08	
7356	2021-11-03 12:00:00	1850.0	0.2	-5674.301752570926	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3394.5135217875004	0.06	-3394.5135217875004	0.06	0	0	0	0	2.0349091052469848	0.08	11323.161248861099	0.08	
7357	2021-11-03 13:00:00	1849.9999999999998	0.2	-5696.264526980238	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3098.984115196876	0.06	-3098.984115196876	0.06	0	0	0	0	2.031293631604824	0.08	10319.662569850918	0.08	
7358	2021-11-03 14:00:00	1849.9999999999998	0.2	-5719.985899647947	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2304.9877910054693	0.06	-2304.9877910054693	0.06	0	0	0	0	2.0276781579013914	0.08	9316.163890840737	0.08	
7359	2021-11-03 15:00:00	1850.0	0.2	-5736.769413810385	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-1660.8656431992192	0.06	-1660.8656431992192	0.06	0	0	0	0	2.024363973668139	0.08	9029.449982552112	0.08	
7360	2021-11-03 16:00:00	1850.0	0.2	-5702.194870147166	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-307.6439422875	0.06	-307.6439422875	0.06	0	0	0	0	2.0303897631330123	0.08	9674.556276201518	0.08	
7361	2021-11-03 17:00:00	1850.0	0.18	-5666.18957046577	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0364155526591565	0.08	14622.409322719783	0.08	
7362	2021-11-03 18:00:00	1850.0	0.18	-5625.185711791627	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0424413421240293	0.08	14194.376588826366	0.08	
7363	2021-11-03 19:00:00	1850.0	0.18	-5599.936113553979	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0451529473556502	0.08	13405.913341032652	0.08	
7364	2021-11-03 20:00:00	1849.9999999999998	0.18	-5581.50662059706	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.0481658421187223	0.08	13262.55638688834	0.08	
7365	2021-11-03 21:00:00	1850.0	0.2	-5576.552537937831	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0508774474116143	0.08	12689.128570311093	0.08	
7366	2021-11-03 22:00:00	1850.0	0.2	-5572.699362536209	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.052986473702875	0.08	11900.66532251738	0.08	
7367	2021-11-03 23:00:00	1850.0	0.2	-5325.565319556402	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0553967894643153	0.08	8243.024863297916	0.08	
7368	2021-11-04 00:00:00	1850.0	0.2	-5573.249816165013	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0526851842326947	0.08	7884.632477937138	0.08	
7369	2021-11-04 01:00:00	1850.0	0.2	-5533.984142454252	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0532877631730546	0.08	7741.275523792829	0.08	
7370	2021-11-04 02:00:00	1850.0	0.2	-5387.360711400452	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.054191631583595	0.08	7526.2400925763595	0.08	
7371	2021-11-04 03:00:00	1850.0	0.2	-5356.463015478428	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.0547942105239554	0.08	7382.883138432048	0.08	
