simulation_time	physical_time	old_house.energy	old_house.money	new_house.energy	new_house.money	office.energy	office.money	incinerator.energy	incinerator.money	fast_gas_boiler.energy	fast_gas_boiler.money	
7127	2018-10-24 23:00:00	401.62180708736275	0.5	219.39235269665016	0.5	948.8069445543956	0.65	-845.0652851609345	0.2	-724.7558191774739	0.35	
7128	2018-10-25 00:00:00	416.44677312078886	0.5	227.49072813176141	0.5	983.8300196889537	0.4	-876.2589701836536	0.2	-751.5085507578503	0.25	
7129	2018-10-25 01:00:00	427.22856659964424	0.5	233.38045572093324	0.5	1009.3013470595416	0.4	-898.9452865638128	0.2	-770.965082816306	0.25	
7130	2018-10-25 02:00:00	431.271739154215	0.5	235.58910356687267	0.5	1018.853094823512	0.4	-907.4526552063727	0.2	-778.261282338227	0.25	
7131	2018-10-25 03:00:00	432.61946333907196	0.5	236.32531951551914	0.5	1022.0370107448356	0.4	-910.2884447538926	0.2	-780.6933488455339	0.25	
7132	2018-10-25 04:00:00	429.9240149693581	0.5	234.8528876182262	0.5	1015.6691789021885	0.4	-904.6168656588528	0.2	-775.8292158309201	0.25	
7133	2018-10-25 05:00:00	436.6626358936427	0.5	238.53396736145856	0.5	1031.588758508806	0.4	-918.7958133964524	0.2	-787.989548367455	0.25	
7134	2018-10-25 06:00:00	526.9601562790565	0.5	287.86043592077255	0.5	1053.8761699580702	0.4	-1005.9558747350463	0.2	-862.7408874228528	0.25	
7135	2018-10-25 07:00:00	541.7851223124827	0.5	295.9588113558838	0.5	1088.8992450926287	0.4	-1037.1495597577657	0.2	-889.4936190032296	0.25	
7136	2018-10-25 08:00:00	539.0896739427687	0.5	294.4863794585908	0.5	1082.5314132499816	0.4	-1031.4779806627257	0.2	-884.6294859886154	0.25	
7137	2018-10-25 09:00:00	495.96250002734723	0.5	270.92746910190357	0.5	980.6461037676304	0.4	-940.7327151420884	0.2	-806.8033577547928	0.25	
7138	2018-10-25 10:00:00	438.0103600784996	0.5	239.27018331010504	0.5	843.7377191507209	0.4	-818.793764598732	0.2	-702.2244979405936	0.25	
7139	2018-10-25 11:00:00	376.0150475750812	0.5	205.4042496723671	0.5	697.277586769841	0.4	-688.347445412816	0.2	-590.3494386044734	0.25	
7140	2018-10-25 12:00:00	343.6696671385151	0.5	187.73506690485166	0.5	620.8636046580776	0.65	-620.2884962723381	0.2	-531.9798424291065	0.35	
7141	2018-10-25 13:00:00	342.32194295365815	0.5	186.99885095620516	0.5	617.6796887367541	0.65	-617.4527067248181	0.2	-529.5477759217994	0.35	
7142	2018-10-25 14:00:00	327.49697692023204	0.5	178.90047552109394	0.5	582.656613602196	0.65	-586.2590217020991	0.2	-502.79504434142285	0.35	
7143	2018-10-25 15:00:00	349.06056387794274	0.5	190.67993069943756	0.5	633.5992683433715	0.65	-631.6316544624176	0.2	-541.7081084583342	0.35	
7144	2018-10-25 16:00:00	369.2764266507966	0.5	201.7231699291347	0.5	681.3580071632236	0.65	-674.1684976752163	0.2	-578.1891060679385	0.35	
7145	2018-10-25 17:00:00	349.06056387794274	0.5	190.67993069943756	0.5	633.5992683433715	0.65	-631.6316544624176	0.2	-541.7081084583342	0.35	
7146	2018-10-25 18:00:00	382.7536684993658	0.5	209.0853294155995	0.5	713.1971663764584	0.65	-702.5263931504155	0.2	-602.5097711410082	0.35	
7147	2018-10-25 19:00:00	452.8353261119258	0.5	247.36855874521632	0.5	878.7607942852792	0.65	-849.9874496214511	0.2	-728.9772295209701	0.35	
7148	2018-10-25 20:00:00	495.96250002734723	0.5	270.92746910190357	0.5	980.6461037676304	0.65	-940.7327151420884	0.2	-806.8033577547928	0.35	
7149	2018-10-25 21:00:00	520.2215353547718	0.5	284.17935617754017	0.5	1037.9565903514529	0.65	-991.7769269974468	0.2	-850.580554886318	0.35	
7150	2018-10-25 22:00:00	551.2191916064811	0.5	301.1123229964091	0.5	1111.1866565418927	0.65	-1057.0000865904049	0.2	-906.5180845543781	0.35	
7151	2018-10-25 23:00:00	487.87615491820577	0.5	266.5101734100247	0.5	1152.577563519098	0.65	-1026.5558162022091	0.2	-880.4080756451193	0.35	
7152	2018-10-26 00:00:00	405.66497964193354	0.5	221.60100054258962	0.5	958.358692318366	0.4	-853.5726538034943	0.2	-732.0520186993947	0.25	
7153	2018-10-26 01:00:00	412.40360056621813	0.5	225.282080285822	0.5	974.2782719249834	0.4	-867.751601541094	0.2	-744.2123512359296	0.25	
7154	2018-10-26 02:00:00	425.88084241478737	0.5	232.64423977228677	0.5	1006.1174311382182	0.4	-896.1094970162932	0.2	-768.5330163089993	0.25	
7155	2018-10-26 03:00:00	455.5307744816396	0.5	248.84099064250924	0.5	1076.1635814073345	0.4	-958.4968670617311	0.2	-822.0384794697522	0.25	
7156	2018-10-26 04:00:00	486.52843073334884	0.5	265.77395746137825	0.5	1149.3936475977746	0.4	-1023.7200266546894	0.2	-877.9760091378125	0.25	
7157	2018-10-26 05:00:00	485.1807065484919	0.5	265.03774151273177	0.5	1146.2097316764512	0.4	-1020.8842371071693	0.2	-875.5439426305054	0.25	
7158	2018-10-26 06:00:00	548.5237432367672	0.5	299.6398910991162	0.5	1104.8188246992459	0.4	-1051.328507495365	0.2	-901.6539515397642	0.25	
7159	2018-10-26 07:00:00	544.4805706821965	0.5	297.4312432531767	0.5	1095.2670769352753	0.4	-1042.8211388528052	0.2	-894.3577520178433	0.25	
7160	2018-10-26 08:00:00	531.0033288336273	0.5	290.06908376671197	0.5	1254.4628730014492	0.4	-1117.3010817228464	0.2	-958.2342038789421	0.25	
7161	2018-10-26 09:00:00	416.44677312078886	0.5	227.49072813176141	0.5	1174.8649749683623	0.4	-979.0968085288938	0.2	-839.7056676920187	0.25	
7162	2018-10-26 10:00:00	381.40594431450893	0.5	208.349113466953	0.5	1092.083161013952	0.4	-905.366280293376	0.2	-776.4719385020378	0.25	
7163	2018-10-26 11:00:00	345.01739132337207	0.5	188.47128285349814	0.5	1006.1174311382182	0.4	-828.7999625103384	0.2	-710.8061428047499	0.25	
7164	2018-10-26 12:00:00	308.6288383322351	0.5	168.59345224004323	0.5	920.1517012624843	0.65	-752.2336447273007	0.2	-645.1403471074619	0.35	
7165	2018-10-26 13:00:00	274.9357337108121	0.5	150.1880535238813	0.5	840.5538032293974	0.65	-681.3389060393027	0.2	-584.338684424788	0.35	
7166	2018-10-26 14:00:00	260.1107676773859	0.5	142.08967808877009	0.5	805.5307280948392	0.65	-650.1452210165836	0.2	-557.5859528444114	0.35	
7167	2018-10-26 15:00:00	249.32897419853057	0.5	136.19995049959826	0.5	780.0594007242514	0.65	-627.4589046364243	0.2	-538.1294207859557	0.35	
7168	2018-10-26 16:00:00	245.2858016439598	0.5	133.99130265365883	0.5	770.507652960281	0.65	-618.9515359938647	0.2	-530.8332212640348	0.35	
7169	2018-10-26 17:00:00	338.2787703990874	0.5	184.79020311026576	0.5	799.1628962521924	0.65	-711.7831764274987	0.2	-610.448693334047	0.35	
7170	2018-10-26 18:00:00	367.9287024659397	0.5	200.98695398048824	0.5	678.1740912419002	0.65	-671.3327081276965	0.2	-575.7570395606316	0.35	
7171	2018-10-26 19:00:00	405.66497964193354	0.5	221.60100054258962	0.5	767.3237370389576	0.65	-750.7348154582543	0.2	-643.8549017652266	0.35	
7172	2018-10-26 20:00:00	427.22856659964424	0.5	233.38045572093324	0.5	818.2663917801331	0.65	-796.1074482185727	0.2	-682.7679658821378	0.35	
7173	2018-10-26 21:00:00	446.0967051876412	0.5	243.68747900198392	0.5	862.8412146786618	0.65	-835.8085018838517	0.2	-716.8168969844354	0.35	
7174	2018-10-26 22:00:00	462.2693954059242	0.5	252.5220703857416	0.5	901.0482057345434	0.65	-869.8379764540905	0.2	-746.0016950721188	0.35	
7175	2018-10-26 23:00:00	394.88318616307816	0.5	215.7112729534178	0.5	932.8873649477782	0.65	-830.8863374233351	0.2	-712.5954866409392	0.35	
7176	2018-10-27 00:00:00	428.57629078450117	0.5	234.11667166957972	0.5	1012.4852629808651	0.4	-901.7810761113328	0.2	-773.397149323613	0.25	
7177	2018-10-27 01:00:00	448.792153557355	0.5	245.15991089927684	0.5	1060.2440018007171	0.4	-944.3179193241316	0.2	-809.8781469332175	0.25	
7178	2018-10-27 02:00:00	431.271739154215	0.5	235.58910356687267	0.5	1018.853094823512	0.4	-907.4526552063727	0.2	-778.261282338227	0.25	
7179	2018-10-27 03:00:00	448.792153557355	0.5	245.15991089927684	0.5	1060.2440018007171	0.4	-944.3179193241316	0.2	-809.8781469332175	0.25	
7180	2018-10-27 04:00:00	494.6147758424904	0.5	270.1912531532571	0.5	1168.4971431257154	0.4	-1040.7347639398088	0.2	-892.5684081816541	0.25	
7181	2018-10-27 05:00:00	516.1783628002011	0.5	281.9707083316007	0.5	1219.4397978668908	0.4	-1086.1073967001273	0.2	-931.4814722985653	0.25	
7182	2018-10-27 06:00:00	576.8259511187625	0.5	315.10042602069217	0.5	1171.6810590470388	0.4	-1110.8800879932833	0.2	-952.7273481932102	0.25	
7183	2018-10-27 07:00:00	564.6964334550503	0.5	308.4744824828739	0.5	1143.0258157551275	0.4	-1085.3579820656041	0.2	-930.8387496274477	0.25	
7184	2018-10-27 08:00:00	547.1760190519103	0.5	298.9036751504697	0.5	1292.6698640573309	0.4	-1151.3305562930855	0.2	-987.4190019666257	0.25	
7185	2018-10-27 09:00:00	407.0127038267904	0.5	222.33721649123606	0.5	1152.577563519098	0.4	-959.2462816962544	0.2	-822.68120214087	0.25	
7186	2018-10-27 10:00:00	355.7991848022274	0.5	194.36101044266994	0.5	1031.588758508806	0.4	-851.4862788904977	0.2	-730.2626748632056	0.25	
7187	2018-10-27 11:00:00	312.6720108868059	0.5	170.8021000859827	0.5	929.7034490264547	0.4	-760.7410133698604	0.2	-652.4365466293829	0.25	
7188	2018-10-27 12:00:00	276.283457895669	0.5	150.9242694725278	0.5	843.7377191507209	0.65	-684.1746955868228	0.2	-586.7707509320951	0.35	
7189	2018-10-27 13:00:00	249.32897419853057	0.5	136.19995049959826	0.5	780.0594007242514	0.65	-627.4589046364243	0.2	-538.1294207859557	0.35	
7190	2018-10-27 14:00:00	216.98359376196444	0.5	118.53076773208282	0.5	703.645418612488	0.65	-559.3999554959465	0.2	-479.75982461058874	0.35	
7191	2018-10-27 15:00:00	194.07228261939676	0.5	106.01509660509271	0.5	649.5188479499889	0.65	-511.19153318810794	0.2	-438.4146939863705	0.35	
7192	2018-10-27 16:00:00	188.68138587996907	0.5	103.0702328105068	0.5	636.783184264695	0.65	-499.8483749980283	0.2	-428.6864279571426	0.35	
7193	2018-10-27 17:00:00	283.0220788199536	0.5	154.60534921576019	0.5	668.6223434779298	0.65	-595.5158049791822	0.2	-510.73396653446156	0.35	
7194	2018-10-27 18:00:00	314.0197350716628	0.5	171.53831603462916	0.5	550.8174543889612	0.65	-557.9011262268998	0.2	-478.4743792683532	0.35	
7195	2018-10-27 19:00:00	351.75601224765666	0.5	192.15236259673054	0.5	639.9671001860186	0.65	-637.3032335574577	0.2	-546.5722414729482	0.35	
7196	2018-10-27 20:00:00	398.9263587176489	0.5	217.91992079935721	0.5	751.4041574323402	0.65	-736.5558677206545	0.2	-631.6945692286918	0.35	
7197	2018-10-27 21:00:00	409.7081521965043	0.5	223.809648388529	0.5	776.8754848029279	0.65	-759.2421841008137	0.2	-651.1511012871473	0.35	
7198	2018-10-27 22:00:00	420.48994567535965	0.5	229.69937597770084	0.5	802.3468121735157	0.65	-781.9285004809732	0.2	-670.6076333456031	0.35	
7199	2018-10-27 23:00:00	371.9718750205105	0.5	203.1956018264277	0.5	878.7607942852792	0.65	-782.6779151154965	0.2	-671.2503560167207	0.35	
7200	2018-10-28 00:00:00	390.8400136085074	0.5	213.50262510747837	0.5	923.3356171838078	0.4	-822.3789687807753	0.2	-705.2992871190182	0.25	
7201	2018-10-28 01:00:00	405.66497964193354	0.5	221.60100054258962	0.5	958.358692318366	0.4	-853.5726538034943	0.2	-732.0520186993947	0.25	
7202	2018-10-28 02:00:00	405.66497964193354	0.5	221.60100054258962	0.5	958.358692318366	0.4	-853.5726538034943	0.2	-732.0520186993947	0.25	
7203	2018-10-28 03:00:00	398.9263587176489	0.5	217.91992079935721	0.5	942.4391127117486	0.4	-839.3937060658948	0.2	-719.8916861628601	0.25	
7204	2018-10-28 04:00:00	411.0558763813612	0.5	224.54586433717552	0.5	971.0943560036599	0.4	-864.915811993574	0.2	-741.7802847286226	0.25	
7205	2018-10-28 05:00:00	417.7944973056458	0.5	228.2269440804079	0.5	987.0139356102773	0.4	-879.0947597311736	0.2	-753.9406172651574	0.25	
7206	2018-10-28 06:00:00	491.9193274727765	0.5	268.71882125596414	0.5	971.0943560036599	0.4	-932.2253464995287	0.2	-799.5071582328719	0.25	
7207	2018-10-28 07:00:00	489.22387910306264	0.5	267.24638935867114	0.5	964.726524161013	0.4	-926.5537674044888	0.2	-794.6430252182579	0.25	
7208	2018-10-28 08:00:00	462.2693954059242	0.5	252.5220703857416	0.5	1092.083161013952	0.4	-972.6758147993306	0.2	-834.198812006287	0.25	
7209	2018-10-28 09:00:00	316.71518344137667	0.5	173.0107479319221	0.5	939.2551967904252	0.4	-769.2483820124202	0.2	-659.7327461513037	0.25	
7210	2018-10-28 10:00:00	246.63352582881672	0.5	134.7275186023053	0.5	773.6915688816044	0.4	-621.7873255413846	0.2	-533.2652877713418	0.25	
7211	2018-10-28 11:00:00	196.7677309891106	0.5	107.48752850238566	0.5	655.886679792636	0.4	-516.8631122831478	0.2	-443.2788270009844	0.25	
7212	2018-10-28 12:00:00	164.42235055254446	0.5	89.81834573487019	0.5	579.4726976808724	0.65	-448.80416314266984	0.2	-384.9092308256173	0.35	
7213	2018-10-28 13:00:00	142.85876359483376	0.5	78.03889055652658	0.5	528.530042939697	0.65	-403.43153038235124	0.2	-345.996166708706	0.35	
7214	2018-10-28 14:00:00	137.46786685540604	0.5	75.09402676194065	0.5	515.794379254403	0.65	-392.0883721922716	0.2	-336.2679006794782	0.35	
7215	2018-10-28 15:00:00	142.85876359483376	0.5	78.03889055652658	0.5	528.530042939697	0.65	-403.43153038235124	0.2	-345.996166708706	0.35	
7216	2018-10-28 16:00:00	154.98828125854604	0.5	84.66483409434487	0.5	557.1852862316082	0.65	-428.9536363100304	0.2	-367.88476527446863	0.35	
7217	2018-10-28 17:00:00	253.37214675310133	0.5	138.40859834553768	0.5	598.5761932088134	0.65	-533.128434933744	0.2	-457.2285033737084	0.35	
7218	2018-10-28 18:00:00	269.54483697138437	0.5	147.2431897292954	0.5	445.7482289852865	0.65	-464.32007115874273	0.2	-398.2161845272236	0.35	
7219	2018-10-28 19:00:00	283.0220788199536	0.5	154.60534921576019	0.5	477.58738819852124	0.65	-492.6779666339419	0.2	-422.5368496002932	0.35	
7220	2018-10-28 20:00:00	295.1515964836659	0.5	161.23129275357846	0.5	506.24263149043253	0.65	-518.2000725616211	0.2	-444.42544816605584	0.35	
7221	2018-10-28 21:00:00	305.9333899625213	0.5	167.12102034275028	0.5	531.7139588610203	0.65	-540.8863889417804	0.2	-463.8819802245115	0.35	
7222	2018-10-28 22:00:00	297.84704485337977	0.5	162.70372465087144	0.5	512.6104633330796	0.65	-523.871651656661	0.2	-449.2895811806698	0.35	
7223	2018-10-28 23:00:00	204.85407609825214	0.5	111.9048241942645	0.5	483.9552200411682	0.65	-431.040011223027	0.2	-369.67410911065787	0.35	
7224	2018-10-29 00:00:00	206.20180028310907	0.5	112.641040142911	0.5	487.1391359624917	0.4	-433.875800770547	0.2	-372.1061756179648	0.25	
7225	2018-10-29 01:00:00	210.24497283767982	0.5	114.84968798885042	0.5	496.6908837264621	0.4	-442.3831694131067	0.2	-379.4023751398857	0.25	
7226	2018-10-29 02:00:00	215.6358695771075	0.5	117.79455178343633	0.5	509.426547411756	0.4	-453.72632760318635	0.2	-389.1306411691135	0.25	
7227	2018-10-29 03:00:00	218.33131794682134	0.5	119.26698368072928	0.5	515.794379254403	0.4	-459.3979066982262	0.2	-393.9947741837275	0.25	
7228	2018-10-29 04:00:00	216.98359376196444	0.5	118.53076773208282	0.5	512.6104633330796	0.4	-456.5621171507063	0.2	-391.5627076764205	0.25	
7229	2018-10-29 05:00:00	212.94042120739368	0.5	116.32211988614338	0.5	503.0587155691091	0.4	-448.0547485081466	0.2	-384.26650815449966	0.25	
7230	2018-10-29 06:00:00	289.7606997442382	0.5	158.28642895899256	0.5	493.50696780513863	0.4	-506.85691437154145	0.2	-434.697182136828	0.25	
7231	2018-10-29 07:00:00	287.0652513745244	0.5	156.8139970616996	0.5	487.1391359624917	0.4	-501.1853352765016	0.2	-429.83304912221405	0.25	
7232	2018-10-29 08:00:00	283.0220788199536	0.5	154.60534921576019	0.5	668.6223434779298	0.4	-595.5158049791822	0.2	-510.73396653446156	0.25	
7233	2018-10-29 09:00:00	192.72455843453986	0.5	105.27888065644623	0.5	646.3349320286654	0.4	-508.35574364058806	0.2	-435.9826274790635	0.25	
7234	2018-10-29 10:00:00	177.8995924011137	0.5	97.18050522133497	0.5	611.3118568941072	0.4	-477.1620586178689	0.2	-409.2298958986869	0.25	
7235	2018-10-29 11:00:00	181.94276495568445	0.5	99.3891530672744	0.5	620.8636046580776	0.4	-485.6694272604286	0.2	-416.52609542060776	0.25	
7236	2018-10-29 12:00:00	187.33366169511214	0.5	102.3340168618603	0.5	633.5992683433715	0.65	-497.0125854505083	0.2	-426.2543614498356	0.35	
7237	2018-10-29 13:00:00	172.50869566168603	0.5	94.23564142674907	0.5	598.5761932088134	0.65	-465.81890042778934	0.2	-399.5016298694591	0.35	
7238	2018-10-29 14:00:00	149.59738451911835	0.5	81.71997029975897	0.5	544.4496225463143	0.65	-417.6104781199508	0.2	-358.15649924524087	0.35	
7239	2018-10-29 15:00:00	119.94745245226603	0.5	65.52321942953645	0.5	474.40347227719775	0.65	-355.2231080745126	0.2	-304.6510360844876	0.35	
7240	2018-10-29 16:00:00	102.42703804912608	0.5	55.95241209713227	0.5	433.0125652999927	0.65	-318.35784395675375	0.2	-273.0341714894972	0.35	
7241	2018-10-29 17:00:00	177.8995924011137	0.5	97.18050522133497	0.5	420.2769016146987	0.65	-374.32422027262874	0.2	-321.0327789645186	0.35	
7242	2018-10-29 18:00:00	181.94276495568445	0.5	99.3891530672744	0.5	238.79369409926062	0.65	-279.9937505699483	0.2	-240.13186155227126	0.35	
7243	2018-10-29 19:00:00	196.76773098911062	0.5	107.48752850238566	0.5	273.8167692338189	0.65	-311.1874355926674	0.2	-266.88459313264786	0.35	
7244	2018-10-29 20:00:00	208.8972486528229	0.5	114.11347204020394	0.5	302.4720125257301	0.65	-336.70954152034653	0.2	-288.7731916984104	0.35	
7245	2018-10-29 21:00:00	225.06993887110596	0.5	122.94806342396167	0.5	340.6790035816118	0.65	-370.7390160905855	0.2	-317.9579897860939	0.35	
7246	2018-10-29 22:00:00	241.242629089389	0.5	131.78265480771938	0.5	378.88599463749347	0.65	-404.76849066082445	0.2	-347.14278787377737	0.35	
7247	2018-10-29 23:00:00	169.81324729197217	0.5	92.76320952945612	0.5	401.1734060867579	0.65	-357.3094829875093	0.2	-306.4403799206769	0.35	
7248	2018-10-30 00:00:00	180.59504077082752	0.5	98.65293711862792	0.5	426.64473345734564	0.4	-379.99579936766855	0.2	-325.89691197913254	0.25	
7249	2018-10-30 01:00:00	188.68138587996907	0.5	103.0702328105068	0.5	445.7482289852865	0.4	-397.01053665278806	0.2	-340.48931102297433	0.25	
7250	2018-10-30 02:00:00	195.4200068042537	0.5	106.75131255373918	0.5	461.6678085919039	0.4	-411.18948439038763	0.2	-352.6496435595091	0.25	
7251	2018-10-30 03:00:00	200.81090354368138	0.5	109.69617634832508	0.5	474.4034722771978	0.4	-422.53264258046727	0.2	-362.37790958873694	0.25	
7252	2018-10-30 04:00:00	212.94042120739368	0.5	116.32211988614338	0.5	503.0587155691091	0.4	-448.0547485081466	0.2	-384.26650815449966	0.25	
7253	2018-10-30 05:00:00	223.72221468624906	0.5	122.21184747531521	0.5	528.530042939697	0.4	-470.74106488830586	0.2	-403.7230402129553	0.25	
7254	2018-10-30 06:00:00	304.58566577766436	0.5	166.38480439410384	0.5	528.530042939697	0.4	-538.0505993942605	0.2	-461.44991371720454	0.25	
7255	2018-10-30 07:00:00	304.58566577766436	0.5	166.38480439410384	0.5	528.530042939697	0.4	-538.0505993942605	0.2	-461.44991371720454	0.25	
7256	2018-10-30 08:00:00	301.8902174079505	0.5	164.91237249681086	0.5	713.1971663764584	0.4	-635.2168586444609	0.2	-544.7828976367589	0.25	
7257	2018-10-30 09:00:00	211.59269702253673	0.5	115.5859039374969	0.5	690.9097549271941	0.4	-548.0567973058668	0.2	-470.03155858136085	0.25	
7258	2018-10-30 10:00:00	187.33366169511214	0.5	102.3340168618603	0.5	633.5992683433715	0.4	-497.0125854505083	0.2	-426.2543614498356	0.25	
7259	2018-10-30 11:00:00	160.3791779979737	0.5	87.60969788893077	0.5	569.920949916902	0.4	-440.2967945001101	0.2	-377.61303130369646	0.25	
7260	2018-10-30 12:00:00	157.68372962825987	0.5	86.13726599163782	0.5	563.553118074255	0.65	-434.6252154050702	0.2	-372.74889828908255	0.35	
7261	2018-10-30 13:00:00	153.64055707368908	0.5	83.92861814569838	0.5	554.0013703102846	0.65	-426.11784676251045	0.2	-365.4526987671616	0.35	
7262	2018-10-30 14:00:00	148.24966033426142	0.5	80.98375435111248	0.5	541.2657066249908	0.65	-414.7746885724308	0.2	-355.7244327379338	0.35	
7263	2018-10-30 15:00:00	160.3791779979737	0.5	87.60969788893077	0.5	569.920949916902	0.65	-440.2967945001101	0.2	-377.61303130369646	0.35	
7264	2018-10-30 16:00:00	168.46552310711525	0.5	92.02699358080963	0.5	589.0244454448429	0.65	-457.31153178522953	0.2	-392.2054303475382	0.35	
7265	2018-10-30 17:00:00	253.37214675310133	0.5	138.40859834553768	0.5	598.5761932088134	0.65	-533.128434933744	0.2	-457.2285033737084	0.35	
7266	2018-10-30 18:00:00	261.45849186224285	0.5	142.82589403741653	0.5	426.64473345734564	0.65	-447.3053338736232	0.2	-383.6237854833818	0.35	
7267	2018-10-30 19:00:00	274.9357337108121	0.5	150.1880535238813	0.5	458.4838926705804	0.65	-475.66322934882237	0.2	-407.94445055645144	0.35	
7268	2018-10-30 20:00:00	288.41297555938127	0.5	157.55021301034608	0.5	490.3230518838152	0.65	-504.0211248240215	0.2	-432.265115629521	0.35	
7269	2018-10-30 21:00:00	291.1084239290952	0.5	159.02264490763906	0.5	496.6908837264621	0.65	-509.6927039190614	0.2	-437.129248644135	0.35	
7270	2018-10-30 22:00:00	295.1515964836659	0.5	161.23129275357846	0.5	506.24263149043253	0.65	-518.2000725616211	0.2	-444.42544816605584	0.35	
7271	2018-10-30 23:00:00	237.1994565348183	0.5	129.57400696178	0.5	560.3692021529316	0.65	-499.09896036350506	0.2	-428.04370528602493	0.35	
7272	2018-10-31 00:00:00	268.19711278652744	0.5	146.50697378064893	0.5	633.5992683433715	0.4	-564.322119956463	0.2	-483.98123495408487	0.25	
7273	2018-10-31 01:00:00	283.0220788199536	0.5	154.60534921576019	0.5	668.6223434779298	0.4	-595.5158049791822	0.2	-510.73396653446156	0.25	
7274	2018-10-31 02:00:00	289.7606997442382	0.5	158.28642895899256	0.5	684.5419230845472	0.4	-609.6947527167816	0.2	-522.8942990709962	0.25	
7275	2018-10-31 03:00:00	296.49932066852284	0.5	161.96750870222496	0.5	700.4615026911645	0.4	-623.8737004543813	0.2	-535.0546316075311	0.25	
7276	2018-10-31 04:00:00	304.58566577766436	0.5	166.38480439410384	0.5	719.5649982191054	0.4	-640.8884377395008	0.2	-549.6470306513729	0.25	
7277	2018-10-31 05:00:00	311.324286701949	0.5	170.0658841373362	0.5	735.4845778257228	0.4	-655.0673854771004	0.2	-561.8073631879076	0.25	
7278	2018-10-31 06:00:00	377.36277175993814	0.5	206.1404656210136	0.5	700.4615026911645	0.4	-691.1832349603358	0.2	-592.7815051117803	0.25	
7279	2018-10-31 07:00:00	353.10373643251353	0.5	192.888578545377	0.5	643.151016107342	0.4	-640.1390231049775	0.2	-549.0043079802551	0.25	
7280	2018-10-31 08:00:00	332.8878736596597	0.5	181.84533931567984	0.5	595.3922772874898	0.4	-597.6021798921787	0.2	-512.5233103706507	0.25	
7281	2018-10-31 09:00:00	311.324286701949	0.5	170.0658841373362	0.5	544.4496225463143	0.4	-552.2295471318602	0.2	-473.6102462537394	0.25	
7282	2018-10-31 10:00:00	284.36980300481054	0.5	155.3415651644067	0.5	480.77130411984473	0.4	-495.5137561814618	0.2	-424.9689161076002	0.25	
7283	2018-10-31 11:00:00	256.0675951228152	0.5	139.88103024283063	0.5	413.9090697720518	0.4	-435.96217568354365	0.2	-373.89551945415405	0.25	
7284	2018-10-31 12:00:00	229.11311142567672	0.5	125.15671126990111	0.5	350.23075134558223	0.65	-379.2463847331452	0.2	-325.25418930801476	0.35	
7285	2018-10-31 13:00:00	206.20180028310907	0.5	112.641040142911	0.5	296.1041806830832	0.65	-331.0379624253067	0.2	-283.9090586837965	0.35	
7286	2018-10-31 14:00:00	194.07228261939673	0.5	106.0150966050927	0.5	267.44893739117185	0.65	-305.51585649762745	0.2	-262.02046011803384	0.35	
7287	2018-10-31 15:00:00	198.11545517396752	0.5	108.22374445103213	0.5	277.0006851551423	0.65	-314.02322514018726	0.2	-269.31665963995476	0.35	
7288	2018-10-31 16:00:00	203.50635191339524	0.5	111.16860824561805	0.5	289.7363488404363	0.65	-325.36638333026696	0.2	-279.04492566918265	0.35	
7289	2018-10-31 17:00:00	215.6358695771075	0.5	117.79455178343633	0.5	318.3915921323475	0.65	-350.8884892579461	0.2	-300.9335242349452	0.35	
7290	2018-10-31 18:00:00	243.93807745910289	0.5	133.25508670501236	0.5	385.25382648014056	0.65	-410.4400697558644	0.2	-352.0069208883914	0.35	
7291	2018-10-31 19:00:00	266.84938860167057	0.5	145.77075783200246	0.5	439.3803971426396	0.65	-458.64849206370286	0.2	-393.35205151260965	0.35	
7292	2018-10-31 20:00:00	280.3266304502398	0.5	153.13291731846724	0.5	471.2195563558743	0.65	-487.00638753890206	0.2	-417.67271658567927	0.35	
7293	2018-10-31 21:00:00	292.45614811395205	0.5	159.7588608562855	0.5	499.87479964778555	0.65	-512.5284934665813	0.2	-439.56131515144193	0.35	
7294	2018-10-31 22:00:00	314.0197350716628	0.5	171.53831603462916	0.5	550.8174543889612	0.65	-557.9011262268998	0.2	-478.4743792683532	0.35	
7295	2018-10-31 23:00:00	264.1539402319567	0.5	144.2983259347095	0.5	624.0475205794012	0.65	-555.8147513139033	0.2	-476.6850354321641	0.35	
7296	2018-11-01 00:00:00	299.19476903823664	0.5	163.4399405995179	0.5	706.8293345338114	0.4	-629.545279549421	0.2	-539.918764622145	0.25	
7297	2018-11-01 01:00:00	322.1060801808043	0.5	175.955611726508	0.5	760.9559051963105	0.4	-677.7537018572596	0.2	-581.2638952463633	0.25	
7298	2018-11-01 02:00:00	322.1060801808043	0.5	175.955611726508	0.5	760.9559051963105	0.4	-677.7537018572596	0.2	-581.2638952463633	0.25	
7299	2018-11-01 03:00:00	304.58566577766436	0.5	166.38480439410384	0.5	719.5649982191054	0.4	-640.8884377395008	0.2	-549.6470306513729	0.25	
7300	2018-11-01 04:00:00	291.1084239290952	0.5	159.02264490763906	0.5	687.7258390058706	0.4	-612.5305422643016	0.2	-525.3263655783032	0.25	
7301	2018-11-01 05:00:00	296.49932066852284	0.5	161.96750870222496	0.5	700.4615026911645	0.4	-623.8737004543813	0.2	-535.0546316075311	0.25	
7302	2018-11-01 06:00:00	397.57863453279197	0.5	217.18370485071074	0.5	748.2202415110166	0.4	-733.7200781731347	0.2	-629.2625027213847	0.25	
