simulation_time	physical_time	flexible_loads.LVE.energy	flexible_loads.LVE.money	rigid_electricity_consumption.LVE.energy	rigid_electricity_consumption.LVE.money	
388	2021-01-17 04:00:00	1500	0.2	8536.560500889087	0.2	
389	2021-01-17 05:00:00	1500	0.18	7771.696479439116	0.18	
390	2021-01-17 06:00:00	1500	0.18	8543.468439719116	0.18	
391	2021-01-17 07:00:00	1500	0.18	10138.649627672105	0.18	
392	2021-01-17 08:00:00	1500	0.18	10235.182078205906	0.18	
393	2021-01-17 09:00:00	1500	0.2	7760.008048776179	0.2	
394	2021-01-17 10:00:00	1500	0.2	6646.025691997627	0.2	
395	2021-01-17 11:00:00	1500	0.2	5525.944035721456	0.2	
396	2021-01-17 12:00:00	1500	0.2	4958.620422481837	0.2	
397	2021-01-17 13:00:00	1500	0.2	6782.513266832099	0.2	
398	2021-01-17 14:00:00	1500	0.2	7889.940795613772	0.2	
399	2021-01-17 15:00:00	1500	0.2	8862.171139511787	0.2	
400	2021-01-17 16:00:00	1500	0.2	11278.024461917938	0.2	
401	2021-01-17 17:00:00	1500	0.18	12309.369154192478	0.18	
402	2021-01-17 18:00:00	1500	0.18	13559.65468740184	0.18	
403	2021-01-17 19:00:00	1500	0.18	16157.421654725444	0.18	
404	2021-01-17 20:00:00	1500	0.18	18064.41830062795	0.18	
405	2021-01-17 21:00:00	1500	0.2	17796.243430068283	0.2	
406	2021-01-17 22:00:00	1500	0.2	16385.74970442428	0.2	
407	2021-01-17 23:00:00	1500	0.2	14341.70942343181	0.2	
408	2021-01-18 00:00:00	1500	0.2	11293.277808775532	0.2	
409	2021-01-18 01:00:00	1500	0.2	10851.189338042499	0.2	
410	2021-01-18 02:00:00	1500	0.2	10200.902573681615	0.2	
411	2021-01-18 03:00:00	1500	0.2	9341.709154409886	0.2	
412	2021-01-18 04:00:00	1500	0.2	8536.560500889087	0.2	
413	2021-01-18 05:00:00	1500	0.18	7771.696479439116	0.18	
414	2021-01-18 06:00:00	1500	0.18	8543.468439719116	0.18	
415	2021-01-18 07:00:00	1500	0.18	10138.649627672105	0.18	
416	2021-01-18 08:00:00	1500	0.18	10235.182078205906	0.18	
417	2021-01-18 09:00:00	1500	0.2	7760.008048776179	0.2	
418	2021-01-18 10:00:00	1500	0.2	6646.025691997627	0.2	
419	2021-01-18 11:00:00	1500	0.2	5525.944035721456	0.2	
420	2021-01-18 12:00:00	1500	0.2	4958.620422481837	0.2	
421	2021-01-18 13:00:00	1500	0.2	6782.513266832099	0.2	
422	2021-01-18 14:00:00	1500	0.2	7889.940795613772	0.2	
423	2021-01-18 15:00:00	1500	0.2	8862.171139511787	0.2	
424	2021-01-18 16:00:00	1500	0.2	11278.024461917938	0.2	
425	2021-01-18 17:00:00	1500	0.18	12309.369154192478	0.18	
426	2021-01-18 18:00:00	1500	0.18	13559.65468740184	0.18	
427	2021-01-18 19:00:00	1500	0.18	16157.421654725444	0.18	
428	2021-01-18 20:00:00	1500	0.18	18064.41830062795	0.18	
429	2021-01-18 21:00:00	1500	0.2	17796.243430068283	0.2	
430	2021-01-18 22:00:00	1500	0.2	16385.74970442428	0.2	
431	2021-01-18 23:00:00	1500	0.2	14341.70942343181	0.2	
432	2021-01-19 00:00:00	1500	0.2	11293.277808775532	0.2	
433	2021-01-19 01:00:00	1500	0.2	10851.189338042499	0.2	
434	2021-01-19 02:00:00	1500	0.2	10200.902573681615	0.2	
435	2021-01-19 03:00:00	1500	0.2	9341.709154409886	0.2	
436	2021-01-19 04:00:00	1500	0.2	8536.560500889087	0.2	
437	2021-01-19 05:00:00	1500	0.18	7771.696479439116	0.18	
438	2021-01-19 06:00:00	1500	0.18	8543.468439719116	0.18	
439	2021-01-19 07:00:00	1500	0.18	10138.649627672105	0.18	
440	2021-01-19 08:00:00	1500	0.18	10235.182078205906	0.18	
441	2021-01-19 09:00:00	1500	0.2	7760.008048776179	0.2	
442	2021-01-19 10:00:00	1500	0.2	6646.025691997627	0.2	
443	2021-01-19 11:00:00	1500	0.2	5525.944035721456	0.2	
444	2021-01-19 12:00:00	1500	0.2	4958.620422481837	0.2	
445	2021-01-19 13:00:00	1500	0.2	6782.513266832099	0.2	
446	2021-01-19 14:00:00	1500	0.2	7889.940795613772	0.2	
447	2021-01-19 15:00:00	1500	0.2	8862.171139511787	0.2	
448	2021-01-19 16:00:00	1500	0.2	11278.024461917938	0.2	
449	2021-01-19 17:00:00	1500	0.18	12309.369154192478	0.18	
450	2021-01-19 18:00:00	1500	0.18	13559.65468740184	0.18	
451	2021-01-19 19:00:00	1500	0.18	16157.421654725444	0.18	
452	2021-01-19 20:00:00	1500	0.18	18064.41830062795	0.18	
453	2021-01-19 21:00:00	1500	0.2	17796.243430068283	0.2	
454	2021-01-19 22:00:00	1500	0.2	16385.74970442428	0.2	
455	2021-01-19 23:00:00	1500	0.2	14341.70942343181	0.2	
456	2021-01-20 00:00:00	1500	0.2	10440.951475442203	0.2	
457	2021-01-20 01:00:00	1500	0.2	10925.58092137583	0.2	
458	2021-01-20 02:00:00	1500	0.2	10149.648990348285	0.2	
459	2021-01-20 03:00:00	1500	0.2	9399.103737743215	0.2	
460	2021-01-20 04:00:00	1500	0.2	8431.159167555757	0.2	
461	2021-01-20 05:00:00	1500	0.18	7723.524896105775	0.18	
462	2021-01-20 06:00:00	1500	0.18	7349.091856385786	0.18	
463	2021-01-20 07:00:00	1500	0.18	7035.545211005434	0.18	
464	2021-01-20 08:00:00	1500	0.18	7792.829328205905	0.18	
465	2021-01-20 09:00:00	1500	0.2	7216.48163210952	0.2	
466	2021-01-20 10:00:00	1500	0.2	7774.856108664297	0.2	
467	2021-01-20 11:00:00	1500	0.2	6413.172869054798	0.2	
468	2021-01-20 12:00:00	1500	0.2	6824.008589148508	0.2	
469	2021-01-20 13:00:00	1500	0.2	7039.369600165428	0.2	
470	2021-01-20 14:00:00	1500	0.2	7830.476212280442	0.2	
471	2021-01-20 15:00:00	1500	0.2	8980.324056178457	0.2	
472	2021-01-20 16:00:00	1500	0.2	12709.504211917914	0.2	
473	2021-01-20 17:00:00	1500	0.18	11516.037820859185	0.18	
474	2021-01-20 18:00:00	1500	0.18	12843.074354068545	0.18	
475	2021-01-20 19:00:00	1500	0.18	14398.08648805874	0.18	
476	2021-01-20 20:00:00	1500	0.18	16468.42338396136	0.18	
477	2021-01-20 21:00:00	1500	0.2	15960.573180068286	0.2	
478	2021-01-20 22:00:00	1500	0.2	14671.768621090985	0.2	
479	2021-01-20 23:00:00	1500	0.2	13507.139090098515	0.2	
480	2021-01-21 00:00:00	1500	0.2	10440.951475442203	0.2	
481	2021-01-21 01:00:00	1500	0.2	10925.58092137583	0.2	
482	2021-01-21 02:00:00	1500	0.2	10149.648990348285	0.2	
483	2021-01-21 03:00:00	1500	0.2	9399.103737743215	0.2	
484	2021-01-21 04:00:00	1500	0.2	8431.159167555757	0.2	
485	2021-01-21 05:00:00	1500	0.18	7723.524896105775	0.18	
486	2021-01-21 06:00:00	1500	0.18	7349.091856385786	0.18	
487	2021-01-21 07:00:00	1500	0.18	7035.545211005434	0.18	
488	2021-01-21 08:00:00	1500	0.18	7792.829328205905	0.18	
489	2021-01-21 09:00:00	1500	0.2	7216.48163210952	0.2	
490	2021-01-21 10:00:00	1500	0.2	7774.856108664297	0.2	
491	2021-01-21 11:00:00	1500	0.2	6413.172869054798	0.2	
492	2021-01-21 12:00:00	1500	0.2	6824.008589148508	0.2	
493	2021-01-21 13:00:00	1500	0.2	7039.369600165428	0.2	
494	2021-01-21 14:00:00	1500	0.2	7830.476212280442	0.2	
495	2021-01-21 15:00:00	1500	0.2	8980.324056178457	0.2	
496	2021-01-21 16:00:00	1500	0.2	12709.504211917914	0.2	
497	2021-01-21 17:00:00	1500	0.18	11516.037820859185	0.18	
498	2021-01-21 18:00:00	1500	0.18	12843.074354068545	0.18	
499	2021-01-21 19:00:00	1500	0.18	14398.08648805874	0.18	
500	2021-01-21 20:00:00	1500	0.18	16468.42338396136	0.18	
501	2021-01-21 21:00:00	1500	0.2	15960.573180068286	0.2	
502	2021-01-21 22:00:00	1500	0.2	14671.768621090985	0.2	
503	2021-01-21 23:00:00	1500	0.2	13507.139090098515	0.2	
504	2021-01-22 00:00:00	1500	0.2	11293.277808775532	0.2	
505	2021-01-22 01:00:00	1500	0.2	10851.189338042499	0.2	
506	2021-01-22 02:00:00	1500	0.2	10200.902573681615	0.2	
507	2021-01-22 03:00:00	1500	0.2	9341.709154409886	0.2	
508	2021-01-22 04:00:00	1500	0.2	8536.560500889087	0.2	
509	2021-01-22 05:00:00	1500	0.18	7771.696479439116	0.18	
510	2021-01-22 06:00:00	1500	0.18	8543.468439719116	0.18	
511	2021-01-22 07:00:00	1500	0.18	10138.649627672105	0.18	
512	2021-01-22 08:00:00	1500	0.18	10235.182078205906	0.18	
513	2021-01-22 09:00:00	1500	0.2	7760.008048776179	0.2	
514	2021-01-22 10:00:00	1500	0.2	6646.025691997627	0.2	
515	2021-01-22 11:00:00	1500	0.2	5525.944035721456	0.2	
516	2021-01-22 12:00:00	1500	0.2	4958.620422481837	0.2	
517	2021-01-22 13:00:00	1500	0.2	6782.513266832099	0.2	
518	2021-01-22 14:00:00	1500	0.2	7889.940795613772	0.2	
519	2021-01-22 15:00:00	1500	0.2	8862.171139511787	0.2	
520	2021-01-22 16:00:00	1500	0.2	11278.024461917938	0.2	
521	2021-01-22 17:00:00	1500	0.18	12309.369154192478	0.18	
522	2021-01-22 18:00:00	1500	0.18	13559.65468740184	0.18	
523	2021-01-22 19:00:00	1500	0.18	16157.421654725444	0.18	
524	2021-01-22 20:00:00	1500	0.18	18064.41830062795	0.18	
525	2021-01-22 21:00:00	1500	0.2	17796.243430068283	0.2	
526	2021-01-22 22:00:00	1500	0.2	16385.74970442428	0.2	
527	2021-01-22 23:00:00	1500	0.2	14341.70942343181	0.2	
528	2021-01-23 00:00:00	1500	0.2	11293.277808775532	0.2	
529	2021-01-23 01:00:00	1500	0.2	10851.189338042499	0.2	
530	2021-01-23 02:00:00	1500	0.2	10200.902573681615	0.2	
531	2021-01-23 03:00:00	1500	0.2	9341.709154409886	0.2	
532	2021-01-23 04:00:00	1500	0.2	8536.560500889087	0.2	
533	2021-01-23 05:00:00	1500	0.18	7771.696479439116	0.18	
534	2021-01-23 06:00:00	1500	0.18	8543.468439719116	0.18	
535	2021-01-23 07:00:00	1500	0.18	10138.649627672105	0.18	
536	2021-01-23 08:00:00	1500	0.18	10235.182078205906	0.18	
537	2021-01-23 09:00:00	1500	0.2	7760.008048776179	0.2	
538	2021-01-23 10:00:00	1500	0.2	6646.025691997627	0.2	
539	2021-01-23 11:00:00	1500	0.2	5525.944035721456	0.2	
540	2021-01-23 12:00:00	1500	0.2	4958.620422481837	0.2	
541	2021-01-23 13:00:00	1500	0.2	6782.513266832099	0.2	
542	2021-01-23 14:00:00	1500	0.2	7889.940795613772	0.2	
543	2021-01-23 15:00:00	1500	0.2	8862.171139511787	0.2	
544	2021-01-23 16:00:00	1500	0.2	11278.024461917938	0.2	
545	2021-01-23 17:00:00	1500	0.18	12309.369154192478	0.18	
546	2021-01-23 18:00:00	1500	0.18	13559.65468740184	0.18	
547	2021-01-23 19:00:00	1500	0.18	16157.421654725444	0.18	
548	2021-01-23 20:00:00	1500	0.18	18064.41830062795	0.18	
549	2021-01-23 21:00:00	1500	0.2	17796.243430068283	0.2	
550	2021-01-23 22:00:00	1500	0.2	16385.74970442428	0.2	
551	2021-01-23 23:00:00	1500	0.2	14341.70942343181	0.2	
552	2021-01-24 00:00:00	1500	0.2	11293.277808775532	0.2	
553	2021-01-24 01:00:00	1500	0.2	10851.189338042499	0.2	
554	2021-01-24 02:00:00	1500	0.2	10200.902573681615	0.2	
555	2021-01-24 03:00:00	1500	0.2	9341.709154409886	0.2	
556	2021-01-24 04:00:00	1500	0.2	8536.560500889087	0.2	
557	2021-01-24 05:00:00	1500	0.18	7771.696479439116	0.18	
558	2021-01-24 06:00:00	1500	0.18	8543.468439719116	0.18	
559	2021-01-24 07:00:00	1500	0.18	10138.649627672105	0.18	
560	2021-01-24 08:00:00	1500	0.18	10235.182078205906	0.18	
561	2021-01-24 09:00:00	1500	0.2	7760.008048776179	0.2	
562	2021-01-24 10:00:00	1500	0.2	6646.025691997627	0.2	
563	2021-01-24 11:00:00	1500	0.2	5525.944035721456	0.2	
564	2021-01-24 12:00:00	1500	0.2	4958.620422481837	0.2	
565	2021-01-24 13:00:00	1500	0.2	6782.513266832099	0.2	
566	2021-01-24 14:00:00	1500	0.2	7889.940795613772	0.2	
567	2021-01-24 15:00:00	1500	0.2	8862.171139511787	0.2	
568	2021-01-24 16:00:00	1500	0.2	11278.024461917938	0.2	
569	2021-01-24 17:00:00	1500	0.18	12309.369154192478	0.18	
570	2021-01-24 18:00:00	1500	0.18	13559.65468740184	0.18	
571	2021-01-24 19:00:00	1500	0.18	16157.421654725444	0.18	
572	2021-01-24 20:00:00	1500	0.18	18064.41830062795	0.18	
573	2021-01-24 21:00:00	1500	0.2	17796.243430068283	0.2	
574	2021-01-24 22:00:00	1500	0.2	16385.74970442428	0.2	
575	2021-01-24 23:00:00	1500	0.2	14341.70942343181	0.2	
576	2021-01-25 00:00:00	1500	0.2	11293.277808775532	0.2	
577	2021-01-25 01:00:00	1500	0.2	10851.189338042499	0.2	
578	2021-01-25 02:00:00	1500	0.2	10200.902573681615	0.2	
579	2021-01-25 03:00:00	1500	0.2	9341.709154409886	0.2	
580	2021-01-25 04:00:00	1500	0.2	8536.560500889087	0.2	
581	2021-01-25 05:00:00	1500	0.18	7771.696479439116	0.18	
582	2021-01-25 06:00:00	1500	0.18	8543.468439719116	0.18	
583	2021-01-25 07:00:00	1500	0.18	10138.649627672105	0.18	
584	2021-01-25 08:00:00	1500	0.18	10235.182078205906	0.18	
585	2021-01-25 09:00:00	1500	0.2	7760.008048776179	0.2	
586	2021-01-25 10:00:00	1500	0.2	6646.025691997627	0.2	
587	2021-01-25 11:00:00	1500	0.2	5525.944035721456	0.2	
588	2021-01-25 12:00:00	1500	0.2	4958.620422481837	0.2	
589	2021-01-25 13:00:00	1500	0.2	6782.513266832099	0.2	
590	2021-01-25 14:00:00	1500	0.2	7889.940795613772	0.2	
591	2021-01-25 15:00:00	1500	0.2	8862.171139511787	0.2	
592	2021-01-25 16:00:00	1500	0.2	11278.024461917938	0.2	
593	2021-01-25 17:00:00	1500	0.18	12309.369154192478	0.18	
594	2021-01-25 18:00:00	1500	0.18	13559.65468740184	0.18	
595	2021-01-25 19:00:00	1500	0.18	16157.421654725444	0.18	
596	2021-01-25 20:00:00	1500	0.18	18064.41830062795	0.18	
597	2021-01-25 21:00:00	1500	0.2	17796.243430068283	0.2	
598	2021-01-25 22:00:00	1500	0.2	16385.74970442428	0.2	
599	2021-01-25 23:00:00	1500	0.2	14341.70942343181	0.2	
600	2021-01-26 00:00:00	1500	0.2	11293.277808775532	0.2	
601	2021-01-26 01:00:00	1500	0.2	10851.189338042499	0.2	
602	2021-01-26 02:00:00	1500	0.2	10200.902573681615	0.2	
603	2021-01-26 03:00:00	1500	0.2	9341.709154409886	0.2	
604	2021-01-26 04:00:00	1500	0.2	8536.560500889087	0.2	
605	2021-01-26 05:00:00	1500	0.18	7771.696479439116	0.18	
606	2021-01-26 06:00:00	1500	0.18	8543.468439719116	0.18	
607	2021-01-26 07:00:00	1500	0.18	10138.649627672105	0.18	
608	2021-01-26 08:00:00	1500	0.18	10235.182078205906	0.18	
609	2021-01-26 09:00:00	1500	0.2	7760.008048776179	0.2	
610	2021-01-26 10:00:00	1500	0.2	6646.025691997627	0.2	
611	2021-01-26 11:00:00	1500	0.2	5525.944035721456	0.2	
612	2021-01-26 12:00:00	1500	0.2	4958.620422481837	0.2	
613	2021-01-26 13:00:00	1500	0.2	6782.513266832099	0.2	
614	2021-01-26 14:00:00	1500	0.2	7889.940795613772	0.2	
615	2021-01-26 15:00:00	1500	0.2	8862.171139511787	0.2	
616	2021-01-26 16:00:00	1500	0.2	11278.024461917938	0.2	
617	2021-01-26 17:00:00	1500	0.18	12309.369154192478	0.18	
618	2021-01-26 18:00:00	1500	0.18	13559.65468740184	0.18	
619	2021-01-26 19:00:00	1500	0.18	16157.421654725444	0.18	
620	2021-01-26 20:00:00	1500	0.18	18064.41830062795	0.18	
621	2021-01-26 21:00:00	1500	0.2	17796.243430068283	0.2	
622	2021-01-26 22:00:00	1500	0.2	16385.74970442428	0.2	
623	2021-01-26 23:00:00	1500	0.2	14341.70942343181	0.2	
624	2021-01-27 00:00:00	1500	0.2	10440.951475442203	0.2	
625	2021-01-27 01:00:00	1500	0.2	10925.58092137583	0.2	
626	2021-01-27 02:00:00	1500	0.2	10149.648990348285	0.2	
627	2021-01-27 03:00:00	1500	0.2	9399.103737743215	0.2	
628	2021-01-27 04:00:00	1500	0.2	8431.159167555757	0.2	
629	2021-01-27 05:00:00	1500	0.18	7723.524896105775	0.18	
630	2021-01-27 06:00:00	1500	0.18	7349.091856385786	0.18	
631	2021-01-27 07:00:00	1500	0.18	7035.545211005434	0.18	
632	2021-01-27 08:00:00	1500	0.18	7792.829328205905	0.18	
633	2021-01-27 09:00:00	1500	0.2	7216.48163210952	0.2	
634	2021-01-27 10:00:00	1500	0.2	7774.856108664297	0.2	
635	2021-01-27 11:00:00	1500	0.2	6413.172869054798	0.2	
636	2021-01-27 12:00:00	1500	0.2	6824.008589148508	0.2	
637	2021-01-27 13:00:00	1500	0.2	7039.369600165428	0.2	
638	2021-01-27 14:00:00	1500	0.2	7830.476212280442	0.2	
639	2021-01-27 15:00:00	1500	0.2	8980.324056178457	0.2	
640	2021-01-27 16:00:00	1500	0.2	12709.504211917914	0.2	
641	2021-01-27 17:00:00	1500	0.18	11516.037820859185	0.18	
642	2021-01-27 18:00:00	1500	0.18	12843.074354068545	0.18	
643	2021-01-27 19:00:00	1500	0.18	14398.08648805874	0.18	
644	2021-01-27 20:00:00	1500	0.18	16468.42338396136	0.18	
645	2021-01-27 21:00:00	1500	0.2	15960.573180068286	0.2	
646	2021-01-27 22:00:00	1500	0.2	14671.768621090985	0.2	
647	2021-01-27 23:00:00	1500	0.2	13507.139090098515	0.2	
648	2021-01-28 00:00:00	1500	0.2	10440.951475442203	0.2	
649	2021-01-28 01:00:00	1500	0.2	10925.58092137583	0.2	
650	2021-01-28 02:00:00	1500	0.2	10149.648990348285	0.2	
651	2021-01-28 03:00:00	1500	0.2	9399.103737743215	0.2	
652	2021-01-28 04:00:00	1500	0.2	8431.159167555757	0.2	
653	2021-01-28 05:00:00	1500	0.18	7723.524896105775	0.18	
654	2021-01-28 06:00:00	1500	0.18	7349.091856385786	0.18	
655	2021-01-28 07:00:00	1500	0.18	7035.545211005434	0.18	
656	2021-01-28 08:00:00	1500	0.18	7792.829328205905	0.18	
657	2021-01-28 09:00:00	1500	0.2	7216.48163210952	0.2	
658	2021-01-28 10:00:00	1500	0.2	7774.856108664297	0.2	
659	2021-01-28 11:00:00	1500	0.2	6413.172869054798	0.2	
660	2021-01-28 12:00:00	1500	0.2	6824.008589148508	0.2	
661	2021-01-28 13:00:00	1500	0.2	7039.369600165428	0.2	
662	2021-01-28 14:00:00	1500	0.2	7830.476212280442	0.2	
663	2021-01-28 15:00:00	1500	0.2	8980.324056178457	0.2	
664	2021-01-28 16:00:00	1500	0.2	12709.504211917914	0.2	
665	2021-01-28 17:00:00	1500	0.18	11516.037820859185	0.18	
666	2021-01-28 18:00:00	1500	0.18	12843.074354068545	0.18	
667	2021-01-28 19:00:00	1500	0.18	14398.08648805874	0.18	
668	2021-01-28 20:00:00	1500	0.18	16468.42338396136	0.18	
669	2021-01-28 21:00:00	1500	0.2	15960.573180068286	0.2	
670	2021-01-28 22:00:00	1500	0.2	14671.768621090985	0.2	
671	2021-01-28 23:00:00	1500	0.2	13507.139090098515	0.2	
672	2021-01-29 00:00:00	1500	0.2	10052.349598383938	0.2	
673	2021-01-29 01:00:00	1500	0.2	10518.854406594033	0.2	
674	2021-01-29 02:00:00	1500	0.2	9930.38351876809	0.2	
675	2021-01-29 03:00:00	1500	0.2	9233.206901418638	0.2	
676	2021-01-29 04:00:00	1500	0.2	8433.24263015575	0.2	
677	2021-01-29 05:00:00	1500	0.18	7878.883864989091	0.18	
678	2021-01-29 06:00:00	1500	0.18	8032.861210637483	0.18	
679	2021-01-29 07:00:00	1500	0.18	9632.873845688338	0.18	
680	2021-01-29 08:00:00	1500	0.18	10136.298369714727	0.18	
681	2021-01-29 09:00:00	1500	0.2	7912.652116680404	0.2	
682	2021-01-29 10:00:00	1500	0.2	7293.634958056895	0.2	
683	2021-01-29 11:00:00	1500	0.2	5658.403183656807	0.2	
684	2021-01-29 12:00:00	1500	0.2	5040.299065746576	0.2	
685	2021-01-29 13:00:00	1500	0.2	6696.257736885542	0.2	
686	2021-01-29 14:00:00	1500	0.2	6788.518225354124	0.2	
687	2021-01-29 15:00:00	1500	0.2	9396.381214693118	0.2	
688	2021-01-29 16:00:00	1500	0.2	10937.106890169955	0.2	
689	2021-01-29 17:00:00	1500	0.18	11672.562298477465	0.18	
690	2021-01-29 18:00:00	1500	0.18	14328.877559114291	0.18	
691	2021-01-29 19:00:00	1500	0.18	14696.38000577804	0.18	
692	2021-01-29 20:00:00	1500	0.18	17023.64251034776	0.18	
693	2021-01-29 21:00:00	1500	0.2	17543.803441857926	0.2	
694	2021-01-29 22:00:00	1500	0.2	16213.336865721196	0.2	
695	2021-01-29 23:00:00	1500	0.2	13687.08656748144	0.2	
696	2021-01-30 00:00:00	1500	0.2	9879.94865098366	0.2	
697	2021-01-30 01:00:00	1500	0.2	10611.59840544852	0.2	
698	2021-01-30 02:00:00	1500	0.2	9881.633116539888	0.2	
699	2021-01-30 03:00:00	1500	0.2	9258.343450102673	0.2	
700	2021-01-30 04:00:00	1500	0.2	8421.172371093988	0.2	
701	2021-01-30 05:00:00	1500	0.18	7884.762188209821	0.18	
702	2021-01-30 06:00:00	1500	0.18	8030.0638840421	0.18	
703	2021-01-30 07:00:00	1500	0.18	9634.010195074638	0.18	
704	2021-01-30 08:00:00	1500	0.18	10135.687345942866	0.18	
705	2021-01-30 09:00:00	1500	0.2	7912.841693514887	0.2	
706	2021-01-30 10:00:00	1500	0.2	7293.571419890872	0.2	
707	2021-01-30 11:00:00	1500	0.2	5658.420687337101	0.2	
708	2021-01-30 12:00:00	1500	0.2	5040.299065746692	0.2	
709	2021-01-30 13:00:00	1500	0.2	6696.2577368854845	0.2	
710	2021-01-30 14:00:00	1500	0.2	6788.518225311953	0.2	
711	2021-01-30 15:00:00	1500	0.2	9396.3812147166	0.2	
712	2021-01-30 16:00:00	1500	0.2	10937.10689015689	0.2	
713	2021-01-30 17:00:00	1500	0.18	11672.56229848471	0.18	
714	2021-01-30 18:00:00	1500	0.18	14328.877559110264	0.18	
715	2021-01-30 19:00:00	1500	0.18	14696.380005780224	0.18	
716	2021-01-30 20:00:00	1500	0.18	17023.64251034661	0.18	
717	2021-01-30 21:00:00	1500	0.2	17543.803441858614	0.2	
718	2021-01-30 22:00:00	1500	0.2	16213.33686572085	0.2	
719	2021-01-30 23:00:00	1500	0.2	13687.086567481554	0.2	
720	2021-01-31 00:00:00	1500	0.2	9879.948650983544	0.2	
721	2021-01-31 01:00:00	1500	0.2	10611.598405448576	0.2	
722	2021-01-31 02:00:00	1500	0.2	9881.633116539842	0.2	
723	2021-01-31 03:00:00	1500	0.2	9258.343450102697	0.2	
724	2021-01-31 04:00:00	1500	0.2	8421.172371093977	0.2	
725	2021-01-31 05:00:00	1500	0.18	7884.762188209833	0.18	
726	2021-01-31 06:00:00	1500	0.18	8030.0638840421	0.18	
727	2021-01-31 07:00:00	1500	0.18	9634.010195074638	0.18	
728	2021-01-31 08:00:00	1500	0.18	10135.687345942866	0.18	
729	2021-01-31 09:00:00	1500	0.2	7912.841693514887	0.2	
730	2021-01-31 10:00:00	1500	0.2	7293.571419890872	0.2	
731	2021-01-31 11:00:00	1500	0.2	5658.420687337101	0.2	
732	2021-01-31 12:00:00	1500	0.2	5040.299065746692	0.2	
733	2021-01-31 13:00:00	1500	0.2	6696.2577368854845	0.2	
734	2021-01-31 14:00:00	1500	0.2	6788.518225311953	0.2	
735	2021-01-31 15:00:00	1500	0.2	9396.3812147166	0.2	
736	2021-01-31 16:00:00	1500	0.2	10937.10689015689	0.2	
737	2021-01-31 17:00:00	1500	0.18	11672.56229848471	0.18	
738	2021-01-31 18:00:00	1500	0.18	14328.877559110264	0.18	
739	2021-01-31 19:00:00	1500	0.18	14696.380005780224	0.18	
740	2021-01-31 20:00:00	1500	0.18	17023.64251034661	0.18	
741	2021-01-31 21:00:00	1500	0.2	17543.803441858614	0.2	
742	2021-01-31 22:00:00	1500	0.2	16213.33686572085	0.2	
743	2021-01-31 23:00:00	1500	0.2	13687.086567481554	0.2	
744	2021-02-01 00:00:00	1500	0.2	9879.948650983544	0.2	
745	2021-02-01 01:00:00	1500	0.2	10611.598405448576	0.2	
746	2021-02-01 02:00:00	1500	0.2	9881.633116539842	0.2	
747	2021-02-01 03:00:00	1500	0.2	9258.343450102697	0.2	
748	2021-02-01 04:00:00	1500	0.2	8421.172371093977	0.2	
749	2021-02-01 05:00:00	1500	0.18	7884.762188209833	0.18	
750	2021-02-01 06:00:00	1500	0.18	8030.0638840421	0.18	
751	2021-02-01 07:00:00	1500	0.18	9634.010195074638	0.18	
752	2021-02-01 08:00:00	1500	0.18	10135.687345942866	0.18	
753	2021-02-01 09:00:00	1500	0.2	7912.841693514887	0.2	
754	2021-02-01 10:00:00	1500	0.2	7293.571419890872	0.2	
755	2021-02-01 11:00:00	1500	0.2	5658.420687337101	0.2	
756	2021-02-01 12:00:00	1500	0.2	5040.299065746692	0.2	
757	2021-02-01 13:00:00	1500	0.2	6696.2577368854845	0.2	
758	2021-02-01 14:00:00	1500	0.2	6788.518225311953	0.2	
759	2021-02-01 15:00:00	1500	0.2	9396.3812147166	0.2	
760	2021-02-01 16:00:00	1500	0.2	10937.10689015689	0.2	
761	2021-02-01 17:00:00	1500	0.18	11672.56229848471	0.18	
762	2021-02-01 18:00:00	1500	0.18	14328.877559110264	0.18	
763	2021-02-01 19:00:00	1500	0.18	14696.380005780224	0.18	
764	2021-02-01 20:00:00	1500	0.18	17023.64251034661	0.18	
765	2021-02-01 21:00:00	1500	0.2	17543.803441858614	0.2	
766	2021-02-01 22:00:00	1500	0.2	16213.33686572085	0.2	
767	2021-02-01 23:00:00	1500	0.2	13687.086567481554	0.2	
768	2021-02-02 00:00:00	1500	0.2	9879.948650983544	0.2	
769	2021-02-02 01:00:00	1500	0.2	10611.598405448576	0.2	
770	2021-02-02 02:00:00	1500	0.2	9881.633116539842	0.2	
771	2021-02-02 03:00:00	1500	0.2	9258.343450102697	0.2	
772	2021-02-02 04:00:00	1500	0.2	8421.172371093977	0.2	
773	2021-02-02 05:00:00	1500	0.18	7884.762188209833	0.18	
774	2021-02-02 06:00:00	1500	0.18	8030.0638840421	0.18	
775	2021-02-02 07:00:00	1500	0.18	9634.010195074638	0.18	
776	2021-02-02 08:00:00	1500	0.18	10135.687345942866	0.18	
777	2021-02-02 09:00:00	1500	0.2	7912.841693514887	0.2	
778	2021-02-02 10:00:00	1500	0.2	7293.571419890872	0.2	
779	2021-02-02 11:00:00	1500	0.2	5658.420687337101	0.2	
780	2021-02-02 12:00:00	1500	0.2	5040.299065746692	0.2	
781	2021-02-02 13:00:00	1500	0.2	6696.2577368854845	0.2	
782	2021-02-02 14:00:00	1500	0.2	6788.518225311953	0.2	
783	2021-02-02 15:00:00	1500	0.2	9396.3812147166	0.2	
784	2021-02-02 16:00:00	1500	0.2	10937.10689015689	0.2	
